Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,0,MINMIN,491.26,0, 6, 11, 8, 7, 3, 3, 3, 0, 4, 3, 7, 4, 0, 4, 7, 0, 5, 0, 2, 4, 4, 6, 3, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,141,RESHIV2,474.08000000000004,4, 13, 4, 10, 7, 2, 0, 2, 0, 0, 4, 5, 1, 2, 2, 9, 0, 13, 0, 5, 2, 0, 0, 0, 9, 0, 4,{c5.2xlarge=4; c5.xlarge=13; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=5; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.2,40,141,RESHIV3,474.68999999999994,4, 12, 4, 10, 5, 2, 0, 5, 0, 0, 4, 7, 1, 3, 0, 8, 0, 12, 0, 4, 3, 0, 0, 0, 10, 0, 4,{c5.2xlarge=4; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=0; m5.large=4; m5.xlarge=7; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.2,40,141,RESHIMAX,408.79999999999995,4, 12, 3, 8, 8, 3, 0, 3, 0, 0, 3, 7, 3, 3, 1, 6, 0, 8, 0, 7, 1, 0, 0, 0, 10, 0, 8,{c5.2xlarge=4; c5.xlarge=12; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=7; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=7; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.2,40,141,RESHIFCFS,409.12999999999994,4, 8, 5, 13, 5, 2, 0, 2, 0, 0, 1, 6, 1, 2, 3, 9, 0, 16, 0, 7, 2, 0, 0, 0, 6, 0, 6,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=6; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=0; r5.large=7; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.2,40,142,MINMIN,402.78,10, 0, 3, 6, 2, 2, 1, 1, 2, 9, 0, 5, 0, 1, 0, 19, 11, 13, 0, 4, 1, 0, 1, 1, 4, 0, 2,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=9; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=11; m5zn.xlarge=13; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,MAXMIN,541.56,9, 0, 3, 1, 2, 2, 2, 1, 3, 12, 0, 6, 0, 2, 2, 14, 12, 6, 0, 3, 1, 2, 2, 5, 5, 0, 3,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=12; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=12; m5zn.xlarge=6; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,MCT,558.9,4, 0, 2, 4, 3, 2, 2, 2, 2, 8, 0, 7, 0, 1, 7, 12, 6, 11, 0, 7, 1, 1, 1, 3, 8, 0, 4,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=7; m5zn.2xlarge=12; m5zn.large=6; m5zn.xlarge=11; r5.2xlarge=0; r5.large=7; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,ROUNDROBIN,552.36,3, 0, 1, 2, 3, 1, 1, 1, 3, 8, 0, 9, 0, 0, 4, 10, 8, 12, 0, 7, 0, 2, 1, 4, 9, 0, 9,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=8; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=10; m5zn.large=8; m5zn.xlarge=12; r5.2xlarge=0; r5.large=7; r5.xlarge=0; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,STATIC,445.72999999999996,6, 0, 2, 3, 2, 4, 2, 2, 5, 8, 0, 7, 0, 1, 4, 14, 9, 9, 0, 2, 1, 0, 1, 2, 6, 0, 8,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=5; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=14; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,NOML,586.93,10, 0, 4, 4, 1, 0, 2, 0, 4, 13, 0, 9, 0, 1, 3, 10, 4, 8, 0, 5, 2, 2, 2, 2, 8, 0, 4,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=4; m5.2xlarge=13; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=10; m5zn.large=4; m5zn.xlarge=8; r5.2xlarge=0; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,CUSTOMCLUSTERNOML,525.0799999999999,8, 0, 3, 4, 5, 2, 2, 2, 1, 13, 0, 7, 0, 0, 1, 17, 6, 8, 0, 5, 2, 1, 3, 4, 4, 0, 1,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=13; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=17; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=0; r5.large=5; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,TEXTDISTANCE,420.2199999999999,10, 0, 4, 4, 2, 2, 1, 2, 2, 15, 0, 14, 0, 2, 2, 7, 3, 8, 0, 5, 3, 4, 2, 1, 4, 0, 1,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=15; m5.large=0; m5.xlarge=14; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,CRITICALPATH,397.33,8, 0, 4, 4, 2, 2, 2, 2, 4, 11, 0, 9, 0, 3, 0, 12, 10, 4, 0, 5, 2, 2, 0, 5, 5, 0, 2,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=4; m5.2xlarge=11; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=4; r5.2xlarge=0; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,CRITICALPATHREVERSE,487.39,7, 0, 4, 5, 3, 1, 1, 1, 3, 5, 0, 4, 0, 1, 4, 16, 12, 15, 0, 4, 1, 0, 1, 3, 5, 0, 2,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=16; m5zn.large=12; m5zn.xlarge=15; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,RESHIV2,397.56,8, 0, 4, 4, 1, 2, 2, 1, 3, 5, 0, 4, 0, 1, 2, 13, 10, 10, 0, 6, 3, 1, 2, 4, 8, 0, 4,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=10; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,RESHIV3,348.28999999999996,10, 0, 4, 4, 2, 4, 1, 1, 2, 8, 0, 5, 0, 2, 2, 12, 10, 9, 0, 6, 2, 0, 1, 1, 8, 0, 4,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,RESHIMAX,408.2,8, 0, 4, 5, 2, 4, 1, 3, 2, 5, 0, 8, 0, 2, 3, 12, 8, 8, 0, 4, 1, 0, 1, 6, 7, 0, 4,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=12; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,142,RESHIFCFS,483.34,9, 0, 4, 5, 3, 2, 2, 1, 4, 4, 0, 6, 0, 1, 1, 13, 10, 10, 0, 6, 1, 1, 1, 2, 9, 0, 3,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=13; m5zn.large=10; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,143,MINMIN,746.73,8, 6, 6, 0, 2, 4, 4, 5, 7, 0, 0, 3, 5, 0, 7, 0, 12, 0, 0, 4, 9, 0, 0, 5, 0, 4, 7,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=4; i3.large=5; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
