Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.15,40,0,MINMIN,762.1899999999999,0, 6, 20, 12, 10, 16, 4, 1, 0, 8, 2, 11, 17, 0, 3, 47, 0, 7, 0, 3, 17, 5, 8, 5, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=20; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=16; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=11; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=47; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=17; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,107,RESHIV3,334.2599999999999,29, 0, 9, 0, 10, 8, 0, 6, 0, 12, 0, 5, 8, 8, 10, 14, 24, 0, 0, 0, 8, 13, 11, 10, 8, 0, 12,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=8; i3.2xlarge=0; i3.large=6; i3.xlarge=0; m5.2xlarge=12; m5.large=0; m5.xlarge=5; m5a.2xlarge=8; m5a.large=8; m5a.xlarge=10; m5zn.2xlarge=14; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=13; r5a.large=11; r5a.xlarge=10; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=12},{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.15,40,107,RESHIMAX,530.1399999999999,30, 0, 5, 0, 7, 8, 0, 6, 0, 10, 0, 10, 8, 11, 8, 15, 24, 0, 0, 0, 16, 9, 4, 15, 6, 0, 13,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=0; i3.large=6; i3.xlarge=0; m5.2xlarge=10; m5.large=0; m5.xlarge=10; m5a.2xlarge=8; m5a.large=11; m5a.xlarge=8; m5zn.2xlarge=15; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=16; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=15; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.15,40,107,RESHIFCFS,388.31999999999994,29, 0, 8, 0, 9, 7, 0, 10, 0, 9, 0, 10, 7, 12, 5, 20, 28, 0, 0, 0, 15, 10, 9, 4, 4, 0, 9,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=7; i3.2xlarge=0; i3.large=10; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=10; m5a.2xlarge=7; m5a.large=12; m5a.xlarge=5; m5zn.2xlarge=20; m5zn.large=28; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=15; r5a.2xlarge=10; r5a.large=9; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=5; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.15,40,108,MINMIN,568.66,10, 7, 18, 0, 10, 5, 2, 0, 0, 4, 0, 0, 0, 6, 25, 0, 31, 0, 17, 8, 4, 2, 1, 6, 3, 15, 32,{c5.2xlarge=10; c5.xlarge=7; c5a.2xlarge=18; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=5; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=25; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=17; r5.large=8; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=15; z1d.xlarge=32},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,MAXMIN,557.64,12, 10, 14, 0, 5, 9, 1, 0, 0, 2, 0, 0, 4, 10, 17, 0, 23, 0, 22, 10, 8, 0, 2, 10, 6, 14, 27,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=10; m5a.xlarge=17; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=22; r5.large=10; r5.xlarge=8; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=10; z1d.2xlarge=6; z1d.large=14; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,MCT,567.55,18, 6, 14, 0, 9, 5, 1, 0, 0, 2, 0, 0, 0, 5, 24, 0, 25, 0, 14, 7, 3, 0, 3, 7, 2, 21, 40,{c5.2xlarge=18; c5.xlarge=6; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=0; r5.2xlarge=14; r5.large=7; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=7; z1d.2xlarge=2; z1d.large=21; z1d.xlarge=40},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,ROUNDROBIN,549.7299999999998,4, 0, 2, 0, 22, 3, 0, 3, 0, 0, 0, 0, 8, 3, 24, 0, 8, 0, 45, 12, 2, 1, 4, 9, 1, 1, 54,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=3; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=45; r5.large=12; r5.xlarge=2; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=54},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,STATIC,827.5999999999997,6, 6, 13, 0, 4, 2, 1, 0, 0, 2, 0, 0, 0, 6, 12, 0, 34, 0, 7, 7, 3, 0, 5, 9, 3, 18, 67,{c5.2xlarge=6; c5.xlarge=6; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=12; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=0; r5.2xlarge=7; r5.large=7; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=9; z1d.2xlarge=3; z1d.large=18; z1d.xlarge=67},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,NOML,328.27,8, 16, 10, 0, 7, 5, 5, 5, 0, 9, 0, 0, 16, 6, 16, 0, 20, 0, 8, 10, 7, 4, 4, 9, 10, 15, 15,{c5.2xlarge=8; c5.xlarge=16; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=5; i3.large=5; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=16; m5a.large=6; m5a.xlarge=16; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=8; r5.large=10; r5.xlarge=7; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=10; z1d.large=15; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,CUSTOMCLUSTERNOML,375.7199999999999,5, 14, 11, 0, 8, 14, 5, 5, 0, 8, 0, 0, 15, 8, 11, 0, 13, 0, 18, 10, 5, 5, 8, 7, 5, 12, 18,{c5.2xlarge=5; c5.xlarge=14; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=14; i3.2xlarge=5; i3.large=5; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=15; m5a.large=8; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=18; r5.large=10; r5.xlarge=5; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=5; z1d.large=12; z1d.xlarge=18},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,TEXTDISTANCE,592.0899999999998,5, 11, 19, 0, 7, 5, 10, 9, 0, 6, 0, 0, 16, 8, 8, 0, 16, 0, 16, 10, 9, 5, 6, 11, 8, 7, 14,{c5.2xlarge=5; c5.xlarge=11; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=10; i3.large=9; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=16; m5a.large=8; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=16; m5zn.xlarge=0; r5.2xlarge=16; r5.large=10; r5.xlarge=9; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=11; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=14},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,CRITICALPATH,331.49999999999983,5, 12, 8, 0, 6, 10, 4, 6, 0, 9, 0, 0, 13, 5, 11, 0, 29, 0, 7, 8, 3, 5, 7, 11, 10, 22, 14,{c5.2xlarge=5; c5.xlarge=12; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=10; i3.2xlarge=4; i3.large=6; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=13; m5a.large=5; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=7; r5.large=8; r5.xlarge=3; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=11; z1d.2xlarge=10; z1d.large=22; z1d.xlarge=14},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,CRITICALPATHREVERSE,453.10999999999996,9, 11, 15, 0, 10, 7, 6, 4, 0, 6, 0, 0, 12, 6, 8, 0, 24, 0, 11, 10, 10, 6, 5, 6, 3, 21, 16,{c5.2xlarge=9; c5.xlarge=11; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=7; i3.2xlarge=6; i3.large=4; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=12; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=11; r5.large=10; r5.xlarge=10; r5a.2xlarge=6; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=21; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,RESHIV2,569.3299999999998,13, 11, 21, 0, 8, 6, 7, 5, 0, 9, 0, 0, 8, 8, 4, 0, 15, 0, 16, 9, 7, 7, 9, 2, 5, 18, 17,{c5.2xlarge=13; c5.xlarge=11; c5a.2xlarge=21; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=7; i3.large=5; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=8; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=16; r5.large=9; r5.xlarge=7; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=18; z1d.xlarge=17},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,RESHIV3,383.29999999999995,7, 8, 17, 0, 7, 7, 4, 6, 0, 6, 0, 0, 10, 5, 9, 0, 27, 0, 12, 10, 9, 9, 4, 11, 8, 15, 15,{c5.2xlarge=7; c5.xlarge=8; c5a.2xlarge=17; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=4; i3.large=6; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=10; m5a.large=5; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=12; r5.large=10; r5.xlarge=9; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=11; z1d.2xlarge=8; z1d.large=15; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,RESHIMAX,364.2799999999999,11, 10, 9, 0, 7, 11, 4, 5, 0, 9, 0, 0, 11, 5, 10, 0, 20, 0, 16, 11, 6, 9, 4, 9, 7, 10, 22,{c5.2xlarge=11; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=11; i3.2xlarge=4; i3.large=5; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=11; m5a.large=5; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=16; r5.large=11; r5.xlarge=6; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=9; z1d.2xlarge=7; z1d.large=10; z1d.xlarge=22},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,108,RESHIFCFS,385.8599999999999,18, 10, 16, 0, 4, 9, 5, 4, 0, 2, 0, 0, 8, 6, 11, 0, 26, 0, 9, 6, 11, 5, 8, 8, 6, 18, 15,{c5.2xlarge=18; c5.xlarge=10; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=5; i3.large=4; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=6; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=9; r5.large=6; r5.xlarge=11; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=8; z1d.2xlarge=6; z1d.large=18; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.15,40,109,MINMIN,542.17,9, 6, 15, 11, 6, 2, 5, 1, 14, 5, 0, 8, 3, 0, 0, 5, 0, 13, 0, 5, 32, 0, 1, 4, 3, 36, 22,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=15; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=5; i3.large=1; i3.xlarge=14; m5.2xlarge=5; m5.large=0; m5.xlarge=8; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=5; r5.xlarge=32; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=36; z1d.xlarge=22},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=4; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=4}
viralrecon,exponential,0.15,40,109,MAXMIN,580.8699999999999,4, 7, 12, 9, 7, 2, 9, 2, 12, 4, 0, 6, 3, 0, 0, 2, 0, 21, 0, 6, 15, 1, 7, 8, 4, 41, 24,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=9; i3.large=2; i3.xlarge=12; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=0; r5.large=6; r5.xlarge=15; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=4; z1d.large=41; z1d.xlarge=24},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=4; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=4}
