Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.0,40,0,MINMIN,76.19999999999999,0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,70,RESHIMAX,79.40999999999998,2, 1, 1, 6, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0,{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,70,RESHIFCFS,80.07999999999998,2, 1, 1, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5, 0,{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,MINMIN,76.55999999999997,0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,MAXMIN,76.69,0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,MCT,76.80999999999999,0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,ROUNDROBIN,102.63999999999999,0, 0, 1, 0, 11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,STATIC,76.55999999999999,0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,NOML,80.43999999999998,0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 4, 4, 0, 0, 0, 1, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,CUSTOMCLUSTERNOML,85.77999999999997,0, 1, 1, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,TEXTDISTANCE,85.65999999999998,0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 4, 7, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=4; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,CRITICALPATH,78.21999999999997,0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,CRITICALPATHREVERSE,78.67999999999998,0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,RESHIV2,78.66999999999999,0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 4, 0, 0, 0, 1, 1, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,RESHIV3,78.62999999999998,0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 10, 5, 0, 0, 0, 0, 0, 1, 0, 0, 1,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,RESHIMAX,78.00999999999998,0, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 5, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,71,RESHIFCFS,78.82999999999998,0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=5; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=5; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,72,MINMIN,76.16,2, 0, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
methylseq,exponential,0.0,40,72,MAXMIN,76.66999999999999,2, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 4, 0, 0, 0, 0, 0, 2, 0, 1, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
methylseq,exponential,0.0,40,72,MCT,75.33999999999999,2, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 4, 2, 0, 0, 0, 0, 0, 0, 2, 0,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
