Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.05,40,0,MINMIN,536.5199999999999,0, 10, 28, 20, 13, 8, 1, 1, 0, 7, 5, 10, 21, 0, 1, 39, 0, 10, 0, 6, 10, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=28; c5a.xlarge=20; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=5; m5.xlarge=10; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=10; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,NOML,330.9699999999999,8, 9, 19, 11, 14, 6, 6, 10, 7, 0, 0, 14, 11, 0, 6, 0, 7, 4, 10, 9, 8, 4, 12, 9, 0, 13, 9,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=19; c5a.xlarge=11; d3.2xlarge=14; d3.xlarge=6; i3.2xlarge=6; i3.large=10; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=14; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=10; r5.large=9; r5.xlarge=8; r5a.2xlarge=4; r5a.large=12; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,CUSTOMCLUSTERNOML,464.9599999999999,8, 7, 21, 7, 20, 3, 5, 13, 5, 0, 0, 10, 3, 0, 10, 0, 9, 6, 13, 12, 9, 11, 8, 8, 0, 11, 6,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=21; c5a.xlarge=7; d3.2xlarge=20; d3.xlarge=3; i3.2xlarge=5; i3.large=13; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=6; r5.2xlarge=13; r5.large=12; r5.xlarge=9; r5a.2xlarge=11; r5a.large=8; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,TEXTDISTANCE,488.0899999999999,3, 8, 14, 18, 8, 3, 7, 10, 11, 0, 0, 14, 9, 0, 8, 0, 7, 14, 8, 10, 17, 12, 6, 2, 0, 6, 8,{c5.2xlarge=3; c5.xlarge=8; c5a.2xlarge=14; c5a.xlarge=18; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=7; i3.large=10; i3.xlarge=11; m5.2xlarge=0; m5.large=0; m5.xlarge=14; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=14; r5.2xlarge=8; r5.large=10; r5.xlarge=17; r5a.2xlarge=12; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,CRITICALPATH,331.46999999999997,5, 6, 21, 17, 8, 9, 5, 8, 8, 0, 0, 7, 1, 0, 2, 0, 12, 9, 14, 6, 15, 8, 11, 5, 0, 19, 9,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=21; c5a.xlarge=17; d3.2xlarge=8; d3.xlarge=9; i3.2xlarge=5; i3.large=8; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=14; r5.large=6; r5.xlarge=15; r5a.2xlarge=8; r5a.large=11; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,CRITICALPATHREVERSE,449.4099999999998,4, 6, 22, 19, 10, 6, 5, 9, 7, 0, 0, 7, 5, 0, 6, 0, 10, 8, 13, 15, 10, 7, 11, 5, 0, 17, 3,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=22; c5a.xlarge=19; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=5; i3.large=9; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=13; r5.large=15; r5.xlarge=10; r5a.2xlarge=7; r5a.large=11; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,RESHIV2,445.69999999999993,12, 4, 20, 12, 6, 12, 5, 8, 7, 0, 0, 11, 8, 0, 7, 0, 9, 10, 11, 12, 7, 5, 7, 5, 0, 18, 9,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=20; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=12; i3.2xlarge=5; i3.large=8; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=11; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=10; r5.2xlarge=11; r5.large=12; r5.xlarge=7; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,RESHIV3,533.2699999999999,7, 3, 16, 18, 9, 8, 6, 13, 7, 0, 0, 10, 8, 0, 10, 0, 12, 9, 7, 10, 9, 6, 12, 2, 0, 15, 8,{c5.2xlarge=7; c5.xlarge=3; c5a.2xlarge=16; c5a.xlarge=18; d3.2xlarge=9; d3.xlarge=8; i3.2xlarge=6; i3.large=13; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=10; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=7; r5.large=10; r5.xlarge=9; r5a.2xlarge=6; r5a.large=12; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,RESHIMAX,331.43,10, 4, 12, 14, 8, 4, 10, 3, 11, 0, 0, 9, 8, 0, 6, 0, 10, 8, 15, 16, 9, 10, 11, 4, 0, 16, 7,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=14; d3.2xlarge=8; d3.xlarge=4; i3.2xlarge=10; i3.large=3; i3.xlarge=11; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=15; r5.large=16; r5.xlarge=9; r5a.2xlarge=10; r5a.large=11; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,125,RESHIFCFS,448.66999999999996,4, 6, 18, 16, 12, 5, 9, 7, 6, 0, 0, 8, 8, 0, 8, 0, 9, 6, 12, 10, 9, 7, 9, 5, 0, 20, 11,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=18; c5a.xlarge=16; d3.2xlarge=12; d3.xlarge=5; i3.2xlarge=9; i3.large=7; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=6; r5.2xlarge=12; r5.large=10; r5.xlarge=9; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=20; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,MINMIN,524.3099999999998,10, 8, 11, 30, 4, 9, 2, 0, 0, 1, 3, 3, 0, 1, 0, 5, 43, 11, 5, 10, 7, 13, 1, 0, 0, 23, 6,{c5.2xlarge=10; c5.xlarge=8; c5a.2xlarge=11; c5a.xlarge=30; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=43; m5zn.xlarge=11; r5.2xlarge=5; r5.large=10; r5.xlarge=7; r5a.2xlarge=13; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,MAXMIN,527.92,11, 9, 11, 36, 1, 14, 2, 0, 0, 3, 2, 4, 0, 1, 0, 7, 18, 10, 6, 4, 11, 20, 4, 4, 0, 21, 7,{c5.2xlarge=11; c5.xlarge=9; c5a.2xlarge=11; c5a.xlarge=36; d3.2xlarge=1; d3.xlarge=14; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=18; m5zn.xlarge=10; r5.2xlarge=6; r5.large=4; r5.xlarge=11; r5a.2xlarge=20; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,MCT,596.9899999999999,13, 9, 7, 32, 1, 11, 0, 0, 0, 3, 0, 6, 0, 1, 0, 4, 42, 14, 5, 6, 5, 17, 3, 0, 0, 19, 8,{c5.2xlarge=13; c5.xlarge=9; c5a.2xlarge=7; c5a.xlarge=32; d3.2xlarge=1; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=42; m5zn.xlarge=14; r5.2xlarge=5; r5.large=6; r5.xlarge=5; r5a.2xlarge=17; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,ROUNDROBIN,447.0299999999999,2, 7, 4, 30, 0, 16, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 61, 6, 6, 4, 7, 21, 8, 1, 0, 21, 9,{c5.2xlarge=2; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=16; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=61; m5zn.xlarge=6; r5.2xlarge=6; r5.large=4; r5.xlarge=7; r5a.2xlarge=21; r5a.large=8; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,STATIC,515.7199999999998,10, 2, 9, 22, 1, 6, 1, 0, 0, 0, 1, 3, 0, 0, 0, 16, 88, 13, 4, 5, 3, 5, 2, 0, 0, 10, 4,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=22; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=88; m5zn.xlarge=13; r5.2xlarge=4; r5.large=5; r5.xlarge=3; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,NOML,327.9,14, 8, 10, 24, 9, 7, 9, 0, 0, 7, 8, 6, 0, 6, 0, 5, 14, 13, 8, 7, 8, 9, 6, 4, 0, 16, 7,{c5.2xlarge=14; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=24; d3.2xlarge=9; d3.xlarge=7; i3.2xlarge=9; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=8; m5.xlarge=6; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=14; m5zn.xlarge=13; r5.2xlarge=8; r5.large=7; r5.xlarge=8; r5a.2xlarge=9; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,CUSTOMCLUSTERNOML,530.4899999999999,11, 8, 11, 6, 9, 11, 7, 0, 0, 12, 9, 7, 0, 5, 0, 4, 13, 19, 17, 7, 14, 4, 10, 3, 0, 12, 6,{c5.2xlarge=11; c5.xlarge=8; c5a.2xlarge=11; c5a.xlarge=6; d3.2xlarge=9; d3.xlarge=11; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=9; m5.xlarge=7; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=13; m5zn.xlarge=19; r5.2xlarge=17; r5.large=7; r5.xlarge=14; r5a.2xlarge=4; r5a.large=10; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,TEXTDISTANCE,536.7699999999999,15, 9, 8, 13, 10, 13, 11, 0, 0, 4, 11, 6, 0, 11, 0, 5, 5, 19, 4, 19, 11, 3, 7, 7, 0, 8, 6,{c5.2xlarge=15; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=13; d3.2xlarge=10; d3.xlarge=13; i3.2xlarge=11; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=11; m5.xlarge=6; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=5; m5zn.xlarge=19; r5.2xlarge=4; r5.large=19; r5.xlarge=11; r5a.2xlarge=3; r5a.large=7; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,CRITICALPATH,516.55,13, 5, 7, 20, 5, 7, 11, 0, 0, 12, 10, 8, 0, 5, 0, 5, 22, 12, 7, 7, 6, 5, 6, 11, 0, 14, 7,{c5.2xlarge=13; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=20; d3.2xlarge=5; d3.xlarge=7; i3.2xlarge=11; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=10; m5.xlarge=8; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=22; m5zn.xlarge=12; r5.2xlarge=7; r5.large=7; r5.xlarge=6; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
viralrecon,exponential,0.05,40,126,CRITICALPATHREVERSE,362.8299999999999,18, 3, 9, 24, 11, 7, 7, 0, 0, 6, 6, 8, 0, 7, 0, 2, 14, 18, 8, 7, 9, 4, 9, 4, 0, 18, 6,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=24; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=6; m5.xlarge=8; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=14; m5zn.xlarge=18; r5.2xlarge=8; r5.large=7; r5.xlarge=9; r5a.2xlarge=4; r5a.large=9; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=1}
