Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,0,MINMIN,353.86,0, 7, 13, 11, 6, 5, 1, 1, 0, 3, 2, 5, 2, 0, 1, 17, 0, 7, 0, 2, 5, 1, 3, 1, 0, 0, 5,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=5; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=17; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=5; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,183,CUSTOMCLUSTERNOML,402.7999999999999,8, 2, 9, 5, 4, 1, 3, 5, 4, 3, 4, 4, 1, 4, 2, 8, 8, 7, 2, 0, 1, 0, 1, 3, 0, 4, 5,{c5.2xlarge=8; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=3; i3.large=5; i3.xlarge=4; m5.2xlarge=3; m5.large=4; m5.xlarge=4; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,TEXTDISTANCE,351.32,10, 3, 5, 5, 2, 2, 2, 2, 2, 4, 3, 8, 1, 4, 2, 10, 7, 9, 3, 0, 3, 0, 3, 3, 0, 1, 4,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=4; m5.large=3; m5.xlarge=8; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,CRITICALPATH,397.04999999999995,8, 1, 8, 8, 2, 2, 2, 4, 3, 1, 2, 6, 1, 6, 3, 6, 6, 9, 1, 0, 1, 0, 7, 3, 0, 2, 6,{c5.2xlarge=8; c5.xlarge=1; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=3; m5.2xlarge=1; m5.large=2; m5.xlarge=6; m5a.2xlarge=1; m5a.large=6; m5a.xlarge=3; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,CRITICALPATHREVERSE,486.62,7, 2, 8, 8, 3, 2, 1, 2, 1, 1, 2, 2, 1, 4, 1, 9, 12, 13, 1, 0, 1, 0, 4, 2, 0, 5, 6,{c5.2xlarge=7; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=1; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=12; m5zn.xlarge=13; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,RESHIV2,403.28999999999996,8, 5, 8, 8, 2, 4, 2, 2, 3, 2, 2, 3, 1, 2, 1, 6, 10, 8, 1, 0, 2, 0, 3, 3, 0, 4, 8,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=3; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,RESHIV3,456.74999999999994,7, 3, 8, 10, 3, 3, 1, 4, 2, 1, 1, 3, 2, 2, 1, 8, 14, 9, 1, 0, 2, 0, 2, 3, 0, 3, 5,{c5.2xlarge=7; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=10; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=14; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,RESHIMAX,338.58,8, 3, 8, 9, 3, 3, 2, 4, 3, 3, 2, 5, 2, 3, 2, 6, 8, 8, 1, 0, 3, 0, 1, 4, 0, 2, 5,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=4; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=5; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,183,RESHIFCFS,455.84999999999997,8, 3, 9, 8, 2, 1, 2, 2, 2, 1, 2, 6, 1, 2, 4, 6, 12, 9, 1, 0, 3, 0, 2, 4, 0, 4, 4,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=6; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.05,40,184,MINMIN,396.13999999999993,17, 2, 3, 0, 3, 2, 0, 3, 0, 4, 0, 3, 2, 2, 1, 10, 6, 9, 0, 2, 1, 0, 0, 1, 3, 16, 8,{c5.2xlarge=17; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=10; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,MAXMIN,475.48999999999995,13, 4, 2, 0, 4, 1, 0, 6, 0, 2, 0, 7, 2, 2, 0, 10, 2, 7, 0, 4, 2, 0, 0, 2, 6, 9, 13,{c5.2xlarge=13; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=6; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=2; m5zn.xlarge=7; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=9; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,MCT,404.65999999999997,13, 4, 4, 0, 2, 4, 0, 4, 0, 2, 0, 3, 0, 2, 1, 11, 8, 7, 0, 1, 1, 0, 0, 2, 3, 15, 11,{c5.2xlarge=13; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=8; m5zn.xlarge=7; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=15; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,ROUNDROBIN,816.6499999999999,6, 1, 1, 0, 2, 7, 0, 7, 0, 2, 0, 4, 7, 1, 6, 3, 0, 2, 0, 1, 6, 0, 0, 5, 1, 19, 17,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=0; i3.large=7; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=7; m5a.large=1; m5a.xlarge=6; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=19; z1d.xlarge=17},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,STATIC,335.86999999999995,12, 4, 2, 0, 4, 2, 0, 2, 0, 3, 0, 5, 2, 2, 1, 6, 5, 6, 0, 1, 2, 0, 0, 0, 3, 26, 10,{c5.2xlarge=12; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=26; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,NOML,451.42999999999995,15, 4, 4, 0, 2, 2, 0, 3, 0, 4, 0, 8, 6, 3, 6, 5, 3, 5, 0, 4, 3, 0, 0, 2, 4, 6, 9,{c5.2xlarge=15; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=8; m5a.2xlarge=6; m5a.large=3; m5a.xlarge=6; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=6; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,CUSTOMCLUSTERNOML,396.5,12, 2, 2, 0, 6, 2, 0, 4, 0, 4, 0, 8, 5, 1, 3, 9, 5, 5, 0, 3, 2, 0, 0, 2, 4, 11, 8,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=8; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,TEXTDISTANCE,350.59999999999997,13, 3, 4, 0, 2, 1, 0, 3, 0, 8, 0, 14, 2, 5, 3, 5, 3, 8, 0, 2, 3, 0, 0, 1, 3, 7, 8,{c5.2xlarge=13; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=14; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=8; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,CRITICALPATH,449.71,12, 2, 4, 0, 4, 3, 0, 5, 0, 5, 0, 6, 5, 4, 2, 7, 6, 6, 0, 1, 1, 0, 0, 2, 3, 9, 11,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,CRITICALPATHREVERSE,462.00999999999993,11, 2, 4, 0, 2, 3, 0, 3, 0, 3, 0, 5, 0, 3, 3, 8, 7, 10, 0, 2, 2, 0, 0, 0, 3, 16, 11,{c5.2xlarge=11; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=16; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,exponential,0.05,40,184,RESHIV2,474.76,12, 3, 4, 0, 4, 1, 0, 3, 0, 4, 0, 6, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 0, 1, 3, 17, 11,{c5.2xlarge=12; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
