Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 4, 14, 0, 7, 0, 2, 2, 1, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.0,40,176,RESHIFCFS,500.66999999999996,0, 4, 4, 4, 7, 2, 2, 1, 4, 2, 0, 4, 0, 2, 2, 11, 21, 3, 6, 5, 2, 0, 0, 5, 0, 5, 2,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=21; m5zn.xlarge=3; r5.2xlarge=6; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=1; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,normal,0.0,40,177,MINMIN,407.65999999999997,9, 0, 4, 20, 2, 2, 0, 1, 3, 3, 0, 4, 0, 0, 2, 0, 13, 6, 2, 0, 1, 0, 1, 0, 4, 17, 4,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=20; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=17; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,MAXMIN,487.92999999999995,8, 0, 8, 15, 4, 2, 0, 2, 7, 5, 0, 5, 1, 0, 1, 0, 6, 3, 7, 0, 2, 0, 2, 0, 4, 11, 5,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=7; m5.2xlarge=5; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=3; r5.2xlarge=7; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,MCT,402.17999999999995,10, 0, 7, 17, 2, 2, 0, 3, 4, 3, 0, 4, 0, 0, 1, 0, 12, 4, 2, 0, 2, 0, 1, 0, 5, 15, 4,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=17; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=4; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=15; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,ROUNDROBIN,750.15,11, 0, 2, 20, 3, 1, 0, 1, 7, 6, 0, 2, 6, 0, 4, 0, 1, 0, 2, 0, 3, 9, 1, 0, 2, 12, 5,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=20; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=7; m5.2xlarge=6; m5.large=0; m5.xlarge=2; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=9; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,STATIC,336.46999999999997,8, 0, 8, 18, 3, 1, 0, 1, 3, 3, 0, 6, 1, 0, 1, 0, 20, 3, 2, 0, 2, 0, 1, 0, 3, 10, 4,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=18; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,NOML,450.64,7, 0, 9, 16, 5, 3, 0, 2, 3, 7, 0, 2, 3, 0, 6, 0, 5, 2, 5, 0, 4, 2, 3, 0, 2, 8, 4,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=16; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=5; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=8; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,CUSTOMCLUSTERNOML,451.15,10, 0, 8, 9, 6, 1, 0, 2, 3, 4, 0, 4, 1, 0, 3, 0, 7, 4, 6, 0, 2, 1, 2, 0, 4, 18, 3,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=18; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,TEXTDISTANCE,353.47999999999996,7, 0, 7, 13, 5, 3, 0, 1, 8, 12, 0, 10, 1, 0, 2, 0, 4, 2, 2, 0, 4, 4, 1, 0, 2, 5, 5,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=8; m5.2xlarge=12; m5.large=0; m5.xlarge=10; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,CRITICALPATH,474.75999999999993,6, 0, 8, 16, 4, 3, 0, 3, 7, 4, 0, 4, 2, 0, 1, 0, 7, 3, 6, 0, 2, 3, 2, 0, 3, 10, 4,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=6; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,CRITICALPATHREVERSE,458.8,6, 0, 8, 17, 5, 1, 0, 2, 0, 7, 0, 2, 2, 0, 2, 0, 13, 5, 2, 0, 1, 2, 1, 0, 4, 13, 5,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=13; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,RESHIV2,473.79999999999995,6, 0, 9, 16, 3, 2, 0, 1, 2, 5, 0, 3, 1, 0, 3, 0, 10, 2, 4, 0, 3, 3, 1, 0, 3, 17, 4,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=16; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=2; r5.2xlarge=4; r5.large=0; r5.xlarge=3; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,RESHIV3,455.55999999999995,10, 0, 8, 14, 4, 2, 0, 1, 5, 3, 0, 4, 1, 0, 3, 0, 13, 3, 3, 0, 2, 0, 1, 0, 5, 13, 3,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=5; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=3; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=13; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,RESHIMAX,409.06999999999994,6, 0, 6, 16, 3, 2, 0, 3, 6, 4, 0, 7, 0, 0, 2, 0, 7, 3, 4, 0, 2, 3, 2, 0, 4, 12, 6,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=16; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=12; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,177,RESHIFCFS,408.95,8, 0, 8, 15, 5, 3, 0, 1, 5, 4, 0, 6, 1, 0, 0, 0, 11, 3, 5, 0, 3, 1, 1, 0, 3, 13, 2,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=5; m5.2xlarge=4; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=13; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=2}
chipseq,normal,0.0,40,178,MINMIN,407.7199999999999,10, 3, 0, 6, 2, 4, 3, 0, 3, 4, 0, 2, 0, 0, 0, 7, 21, 0, 0, 2, 4, 1, 3, 2, 6, 13, 2,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=21; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=13; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.0,40,178,MAXMIN,519.09,8, 4, 0, 4, 3, 6, 6, 0, 6, 4, 0, 2, 5, 0, 0, 8, 8, 0, 0, 2, 4, 0, 7, 3, 7, 9, 2,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=6; i3.large=0; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=7; z1d.large=9; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.0,40,178,MCT,411.15999999999997,9, 3, 0, 3, 1, 5, 1, 0, 4, 2, 0, 2, 3, 0, 0, 11, 20, 0, 0, 3, 2, 0, 5, 2, 8, 12, 2,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=12; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
chipseq,normal,0.0,40,178,ROUNDROBIN,550.4599999999999,7, 3, 0, 0, 2, 9, 4, 0, 8, 6, 0, 1, 6, 0, 0, 3, 7, 0, 0, 1, 10, 3, 9, 4, 5, 9, 1,{c5.2xlarge=7; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=4; i3.large=0; i3.xlarge=8; m5.2xlarge=6; m5.large=0; m5.xlarge=1; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=10; r5a.2xlarge=3; r5a.large=9; r5a.xlarge=4; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=1},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
