Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 2, 14, 0, 7, 0, 2, 2, 3, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.0,40,174,TEXTDISTANCE,351.60999999999996,4, 6, 4, 3, 5, 9, 4, 0, 2, 12, 4, 0, 5, 2, 2, 12, 9, 3, 3, 1, 0, 0, 2, 4, 0, 2, 0,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=12; m5.large=4; m5.xlarge=0; m5a.2xlarge=5; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,174,CRITICALPATH,474.84999999999997,4, 3, 4, 4, 9, 6, 5, 0, 3, 6, 1, 0, 3, 4, 3, 9, 14, 2, 2, 5, 0, 0, 2, 7, 0, 2, 0,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=5; i3.large=0; i3.xlarge=3; m5.2xlarge=6; m5.large=1; m5.xlarge=0; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=14; m5zn.xlarge=2; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,174,CRITICALPATHREVERSE,487.88,5, 6, 6, 5, 9, 4, 2, 0, 1, 5, 2, 0, 1, 1, 2, 12, 16, 5, 2, 2, 0, 0, 1, 6, 0, 5, 0,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=16; m5zn.xlarge=5; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,174,RESHIV2,397.06999999999994,5, 5, 4, 4, 6, 9, 4, 0, 2, 4, 4, 0, 2, 1, 2, 9, 14, 3, 3, 4, 0, 0, 2, 7, 0, 4, 0,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=9; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=14; m5zn.xlarge=3; r5.2xlarge=3; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,174,RESHIV3,481.48999999999995,4, 5, 6, 5, 8, 7, 1, 0, 3, 4, 1, 0, 1, 5, 1, 11, 15, 3, 1, 3, 0, 0, 3, 6, 0, 5, 0,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=15; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,174,RESHIMAX,486.44,4, 8, 4, 5, 11, 6, 4, 0, 3, 6, 2, 0, 3, 2, 1, 9, 11, 3, 1, 3, 0, 0, 3, 6, 0, 3, 0,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=11; d3.xlarge=6; i3.2xlarge=4; i3.large=0; i3.xlarge=3; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=11; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,174,RESHIFCFS,486.16999999999996,5, 5, 4, 4, 10, 10, 2, 0, 3, 5, 1, 0, 1, 3, 2, 12, 14, 4, 1, 3, 0, 0, 1, 4, 0, 4, 0,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=10; d3.xlarge=10; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=5; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=14; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
chipseq,exponential,0.0,40,175,MINMIN,346.09999999999997,6, 5, 13, 6, 3, 4, 0, 0, 1, 2, 0, 3, 0, 1, 0, 9, 0, 20, 6, 2, 0, 2, 4, 1, 0, 0, 10,{c5.2xlarge=6; c5.xlarge=5; c5a.2xlarge=13; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=20; r5.2xlarge=6; r5.large=2; r5.xlarge=0; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,MAXMIN,397.2699999999999,5, 7, 12, 2, 5, 4, 0, 0, 1, 1, 0, 5, 2, 3, 0, 10, 0, 10, 9, 2, 0, 1, 7, 3, 0, 0, 9,{c5.2xlarge=5; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=2; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=9; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,MCT,353.60999999999996,5, 7, 12, 5, 3, 5, 0, 0, 1, 1, 0, 7, 2, 1, 0, 13, 0, 17, 3, 3, 0, 0, 4, 1, 0, 0, 8,{c5.2xlarge=5; c5.xlarge=7; c5a.2xlarge=12; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=17; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,ROUNDROBIN,741.53,1, 6, 8, 0, 4, 8, 0, 0, 0, 1, 0, 3, 2, 2, 0, 5, 0, 10, 4, 1, 0, 13, 13, 7, 0, 0, 10,{c5.2xlarge=1; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=4; r5.large=1; r5.xlarge=0; r5a.2xlarge=13; r5a.large=13; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,STATIC,339.19999999999993,5, 4, 12, 3, 6, 2, 0, 0, 2, 2, 0, 5, 2, 1, 0, 11, 0, 14, 7, 1, 0, 0, 7, 3, 0, 0, 11,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=7; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,NOML,706.8,6, 8, 12, 4, 1, 2, 0, 0, 2, 2, 0, 3, 5, 1, 0, 5, 0, 5, 8, 3, 0, 7, 13, 2, 0, 0, 9,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=12; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=8; r5.large=3; r5.xlarge=0; r5a.2xlarge=7; r5a.large=13; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,CUSTOMCLUSTERNOML,473.77,4, 3, 13, 4, 9, 3, 0, 0, 3, 2, 0, 7, 3, 4, 0, 8, 0, 7, 6, 3, 0, 5, 7, 1, 0, 0, 6,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=13; c5a.xlarge=4; d3.2xlarge=9; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=7; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=6; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,TEXTDISTANCE,340.89,5, 5, 9, 3, 8, 5, 0, 0, 4, 4, 0, 10, 3, 2, 0, 9, 0, 4, 7, 2, 0, 5, 7, 2, 0, 0, 4,{c5.2xlarge=5; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=3; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=7; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,CRITICALPATH,474.96999999999997,4, 4, 12, 6, 7, 6, 0, 0, 3, 2, 0, 6, 4, 4, 0, 7, 0, 7, 6, 1, 0, 3, 7, 3, 0, 0, 6,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=4; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=6; r5.large=1; r5.xlarge=0; r5a.2xlarge=3; r5a.large=7; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,CRITICALPATHREVERSE,487.1499999999999,5, 6, 12, 7, 7, 3, 0, 0, 1, 2, 0, 2, 2, 1, 0, 10, 0, 14, 6, 2, 0, 0, 5, 2, 0, 0, 11,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=7; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=6; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,RESHIV2,474.38,4, 8, 13, 7, 5, 5, 0, 0, 2, 2, 0, 7, 1, 2, 0, 7, 0, 11, 6, 4, 0, 3, 4, 1, 0, 0, 6,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=13; c5a.xlarge=7; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=7; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=6; r5.large=4; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.0,40,175,RESHIV3,481.25999999999993,4, 8, 12, 6, 5, 5, 0, 0, 2, 2, 0, 4, 1, 1, 0, 10, 0, 14, 4, 3, 0, 2, 5, 1, 0, 0, 9,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=12; c5a.xlarge=6; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=2; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=3; r5.large=1; r5.xlarge=0; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
