Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.2,40,0,MINMIN,1624.379999999998,0, 53, 83, 56, 71, 47, 24, 22, 0, 54, 22, 73, 50, 0, 46, 82, 0, 29, 0, 25, 57, 70, 64, 46, 0, 0, 26,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=83; c5a.xlarge=56; d3.2xlarge=71; d3.xlarge=47; i3.2xlarge=24; i3.large=22; i3.xlarge=0; m5.2xlarge=54; m5.large=22; m5.xlarge=73; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=82; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=25; r5.xlarge=57; r5a.2xlarge=70; r5a.large=64; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.2,40,129,CRITICALPATHREVERSE,1607.429999999997,58, 73, 0, 0, 28, 48, 22, 46, 47, 54, 26, 76, 0, 47, 44, 28, 0, 26, 26, 56, 0, 115, 0, 22, 30, 76, 52,{c5.2xlarge=58; c5.xlarge=73; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=28; d3.xlarge=48; i3.2xlarge=22; i3.large=46; i3.xlarge=47; m5.2xlarge=54; m5.large=26; m5.xlarge=76; m5a.2xlarge=0; m5a.large=47; m5a.xlarge=44; m5zn.2xlarge=28; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=26; r5.large=56; r5.xlarge=0; r5a.2xlarge=115; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=30; z1d.large=76; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
methylseq,exponential,0.2,40,129,RESHIV2,1607.1199999999972,53, 70, 0, 0, 27, 48, 21, 44, 46, 52, 23, 73, 0, 53, 46, 34, 0, 30, 24, 53, 0, 117, 0, 22, 30, 81, 53,{c5.2xlarge=53; c5.xlarge=70; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=48; i3.2xlarge=21; i3.large=44; i3.xlarge=46; m5.2xlarge=52; m5.large=23; m5.xlarge=73; m5a.2xlarge=0; m5a.large=53; m5a.xlarge=46; m5zn.2xlarge=34; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=24; r5.large=53; r5.xlarge=0; r5a.2xlarge=117; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=30; z1d.large=81; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
methylseq,exponential,0.2,40,129,RESHIV3,1608.499999999997,54, 75, 0, 0, 28, 50, 24, 45, 42, 52, 23, 78, 0, 48, 46, 30, 0, 29, 29, 51, 0, 111, 0, 23, 29, 78, 55,{c5.2xlarge=54; c5.xlarge=75; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=28; d3.xlarge=50; i3.2xlarge=24; i3.large=45; i3.xlarge=42; m5.2xlarge=52; m5.large=23; m5.xlarge=78; m5a.2xlarge=0; m5a.large=48; m5a.xlarge=46; m5zn.2xlarge=30; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=29; r5.large=51; r5.xlarge=0; r5a.2xlarge=111; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=29; z1d.large=78; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
methylseq,exponential,0.2,40,129,RESHIMAX,1606.399999999997,53, 73, 0, 0, 24, 50, 21, 44, 45, 54, 24, 78, 0, 51, 49, 31, 0, 30, 27, 48, 0, 110, 0, 23, 28, 78, 59,{c5.2xlarge=53; c5.xlarge=73; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=50; i3.2xlarge=21; i3.large=44; i3.xlarge=45; m5.2xlarge=54; m5.large=24; m5.xlarge=78; m5a.2xlarge=0; m5a.large=51; m5a.xlarge=49; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=27; r5.large=48; r5.xlarge=0; r5a.2xlarge=110; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=28; z1d.large=78; z1d.xlarge=59},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
methylseq,exponential,0.2,40,129,RESHIFCFS,1606.2799999999968,58, 73, 0, 0, 25, 54, 24, 47, 46, 50, 25, 77, 0, 49, 45, 31, 0, 28, 23, 52, 0, 106, 0, 25, 31, 73, 58,{c5.2xlarge=58; c5.xlarge=73; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=54; i3.2xlarge=24; i3.large=47; i3.xlarge=46; m5.2xlarge=50; m5.large=25; m5.xlarge=77; m5a.2xlarge=0; m5a.large=49; m5a.xlarge=45; m5zn.2xlarge=31; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=23; r5.large=52; r5.xlarge=0; r5a.2xlarge=106; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=31; z1d.large=73; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
methylseq,exponential,0.2,40,130,MINMIN,1611.7599999999966,57, 23, 55, 57, 26, 0, 23, 72, 43, 26, 25, 26, 23, 23, 24, 58, 29, 27, 77, 26, 47, 115, 69, 0, 0, 24, 25,{c5.2xlarge=57; c5.xlarge=23; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=23; i3.large=72; i3.xlarge=43; m5.2xlarge=26; m5.large=25; m5.xlarge=26; m5a.2xlarge=23; m5a.large=23; m5a.xlarge=24; m5zn.2xlarge=58; m5zn.large=29; m5zn.xlarge=27; r5.2xlarge=77; r5.large=26; r5.xlarge=47; r5a.2xlarge=115; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=25},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,MAXMIN,1610.3799999999965,59, 26, 53, 57, 24, 0, 21, 70, 46, 24, 23, 26, 24, 23, 21, 59, 29, 27, 75, 26, 51, 118, 63, 0, 0, 30, 25,{c5.2xlarge=59; c5.xlarge=26; c5a.2xlarge=53; c5a.xlarge=57; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=21; i3.large=70; i3.xlarge=46; m5.2xlarge=24; m5.large=23; m5.xlarge=26; m5a.2xlarge=24; m5a.large=23; m5a.xlarge=21; m5zn.2xlarge=59; m5zn.large=29; m5zn.xlarge=27; r5.2xlarge=75; r5.large=26; r5.xlarge=51; r5a.2xlarge=118; r5a.large=63; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=25},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,MCT,1615.179999999997,56, 26, 54, 52, 27, 0, 24, 67, 45, 23, 22, 24, 23, 24, 22, 56, 29, 29, 74, 26, 49, 117, 71, 0, 0, 30, 30,{c5.2xlarge=56; c5.xlarge=26; c5a.2xlarge=54; c5a.xlarge=52; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=24; i3.large=67; i3.xlarge=45; m5.2xlarge=23; m5.large=22; m5.xlarge=24; m5a.2xlarge=23; m5a.large=24; m5a.xlarge=22; m5zn.2xlarge=56; m5zn.large=29; m5zn.xlarge=29; r5.2xlarge=74; r5.large=26; r5.xlarge=49; r5a.2xlarge=117; r5a.large=71; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,ROUNDROBIN,1620.299999999997,56, 26, 52, 55, 26, 0, 23, 68, 44, 28, 28, 26, 20, 24, 22, 57, 29, 28, 89, 24, 48, 110, 66, 0, 0, 24, 27,{c5.2xlarge=56; c5.xlarge=26; c5a.2xlarge=52; c5a.xlarge=55; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=23; i3.large=68; i3.xlarge=44; m5.2xlarge=28; m5.large=28; m5.xlarge=26; m5a.2xlarge=20; m5a.large=24; m5a.xlarge=22; m5zn.2xlarge=57; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=89; r5.large=24; r5.xlarge=48; r5a.2xlarge=110; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=27},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,STATIC,2888.9899999999934,64, 19, 59, 52, 23, 0, 25, 67, 43, 25, 30, 25, 23, 24, 25, 51, 27, 29, 73, 21, 39, 118, 79, 0, 0, 30, 29,{c5.2xlarge=64; c5.xlarge=19; c5a.2xlarge=59; c5a.xlarge=52; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=25; i3.large=67; i3.xlarge=43; m5.2xlarge=25; m5.large=30; m5.xlarge=25; m5a.2xlarge=23; m5a.large=24; m5a.xlarge=25; m5zn.2xlarge=51; m5zn.large=27; m5zn.xlarge=29; r5.2xlarge=73; r5.large=21; r5.xlarge=39; r5a.2xlarge=118; r5a.large=79; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,NOML,1615.079999999997,58, 25, 52, 57, 23, 0, 24, 67, 42, 27, 28, 24, 22, 22, 25, 55, 29, 30, 73, 26, 51, 117, 69, 0, 0, 26, 28,{c5.2xlarge=58; c5.xlarge=25; c5a.2xlarge=52; c5a.xlarge=57; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=24; i3.large=67; i3.xlarge=42; m5.2xlarge=27; m5.large=28; m5.xlarge=24; m5a.2xlarge=22; m5a.large=22; m5a.xlarge=25; m5zn.2xlarge=55; m5zn.large=29; m5zn.xlarge=30; r5.2xlarge=73; r5.large=26; r5.xlarge=51; r5a.2xlarge=117; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,CUSTOMCLUSTERNOML,1607.7199999999968,55, 29, 54, 57, 27, 0, 24, 65, 45, 27, 27, 23, 23, 22, 22, 60, 27, 26, 76, 26, 50, 115, 67, 0, 0, 25, 28,{c5.2xlarge=55; c5.xlarge=29; c5a.2xlarge=54; c5a.xlarge=57; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=24; i3.large=65; i3.xlarge=45; m5.2xlarge=27; m5.large=27; m5.xlarge=23; m5a.2xlarge=23; m5a.large=22; m5a.xlarge=22; m5zn.2xlarge=60; m5zn.large=27; m5zn.xlarge=26; r5.2xlarge=76; r5.large=26; r5.xlarge=50; r5a.2xlarge=115; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,TEXTDISTANCE,1607.2699999999966,55, 26, 53, 52, 26, 0, 26, 68, 44, 28, 27, 26, 23, 22, 22, 59, 30, 31, 75, 26, 45, 116, 64, 0, 0, 27, 29,{c5.2xlarge=55; c5.xlarge=26; c5a.2xlarge=53; c5a.xlarge=52; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=26; i3.large=68; i3.xlarge=44; m5.2xlarge=28; m5.large=27; m5.xlarge=26; m5a.2xlarge=23; m5a.large=22; m5a.xlarge=22; m5zn.2xlarge=59; m5zn.large=30; m5zn.xlarge=31; r5.2xlarge=75; r5.large=26; r5.xlarge=45; r5a.2xlarge=116; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,CRITICALPATH,1609.709999999997,54, 28, 53, 56, 28, 0, 25, 62, 43, 26, 26, 24, 23, 24, 20, 62, 27, 29, 76, 25, 50, 117, 69, 0, 0, 27, 26,{c5.2xlarge=54; c5.xlarge=28; c5a.2xlarge=53; c5a.xlarge=56; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=25; i3.large=62; i3.xlarge=43; m5.2xlarge=26; m5.large=26; m5.xlarge=24; m5a.2xlarge=23; m5a.large=24; m5a.xlarge=20; m5zn.2xlarge=62; m5zn.large=27; m5zn.xlarge=29; r5.2xlarge=76; r5.large=25; r5.xlarge=50; r5a.2xlarge=117; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=26},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,CRITICALPATHREVERSE,1609.209999999997,54, 27, 52, 55, 28, 0, 22, 66, 48, 28, 27, 24, 22, 21, 24, 66, 28, 28, 77, 28, 50, 107, 68, 0, 0, 25, 25,{c5.2xlarge=54; c5.xlarge=27; c5a.2xlarge=52; c5a.xlarge=55; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=22; i3.large=66; i3.xlarge=48; m5.2xlarge=28; m5.large=27; m5.xlarge=24; m5a.2xlarge=22; m5a.large=21; m5a.xlarge=24; m5zn.2xlarge=66; m5zn.large=28; m5zn.xlarge=28; r5.2xlarge=77; r5.large=28; r5.xlarge=50; r5a.2xlarge=107; r5a.large=68; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=25},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,RESHIV2,1609.0099999999973,54, 28, 56, 53, 28, 0, 23, 71, 44, 29, 28, 24, 21, 24, 21, 61, 30, 26, 73, 28, 52, 110, 64, 0, 0, 25, 27,{c5.2xlarge=54; c5.xlarge=28; c5a.2xlarge=56; c5a.xlarge=53; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=23; i3.large=71; i3.xlarge=44; m5.2xlarge=29; m5.large=28; m5.xlarge=24; m5a.2xlarge=21; m5a.large=24; m5a.xlarge=21; m5zn.2xlarge=61; m5zn.large=30; m5zn.xlarge=26; r5.2xlarge=73; r5.large=28; r5.xlarge=52; r5a.2xlarge=110; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=27},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,RESHIV3,1609.9099999999974,56, 28, 57, 58, 25, 0, 25, 64, 42, 25, 25, 24, 23, 25, 22, 61, 29, 28, 74, 23, 50, 113, 67, 0, 0, 28, 28,{c5.2xlarge=56; c5.xlarge=28; c5a.2xlarge=57; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=25; i3.large=64; i3.xlarge=42; m5.2xlarge=25; m5.large=25; m5.xlarge=24; m5a.2xlarge=23; m5a.large=25; m5a.xlarge=22; m5zn.2xlarge=61; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=74; r5.large=23; r5.xlarge=50; r5a.2xlarge=113; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,RESHIMAX,1609.7799999999972,53, 26, 52, 54, 27, 0, 24, 70, 42, 26, 29, 23, 26, 23, 23, 58, 29, 28, 75, 27, 51, 115, 67, 0, 0, 25, 27,{c5.2xlarge=53; c5.xlarge=26; c5a.2xlarge=52; c5a.xlarge=54; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=24; i3.large=70; i3.xlarge=42; m5.2xlarge=26; m5.large=29; m5.xlarge=23; m5a.2xlarge=26; m5a.large=23; m5a.xlarge=23; m5zn.2xlarge=58; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=75; r5.large=27; r5.xlarge=51; r5a.2xlarge=115; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=27},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.2,40,130,RESHIFCFS,1608.8999999999971,57, 26, 52, 53, 26, 0, 22, 72, 39, 24, 26, 25, 24, 22, 25, 65, 30, 28, 81, 28, 51, 108, 64, 0, 0, 26, 26,{c5.2xlarge=57; c5.xlarge=26; c5a.2xlarge=52; c5a.xlarge=53; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=22; i3.large=72; i3.xlarge=39; m5.2xlarge=24; m5.large=26; m5.xlarge=25; m5a.2xlarge=24; m5a.large=22; m5a.xlarge=25; m5zn.2xlarge=65; m5zn.large=30; m5zn.xlarge=28; r5.2xlarge=81; r5.large=28; r5.xlarge=51; r5a.2xlarge=108; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=26},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
