Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,normal,0.2,40,0,MINMIN,1604.8399999999976,0, 53, 83, 55, 72, 55, 22, 21, 0, 52, 25, 78, 44, 0, 49, 79, 0, 28, 0, 26, 49, 73, 66, 42, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=83; c5a.xlarge=55; d3.2xlarge=72; d3.xlarge=55; i3.2xlarge=22; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=78; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=26; r5.xlarge=49; r5a.2xlarge=73; r5a.large=66; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,normal,0.2,40,86,RESHIMAX,1629.1799999999964,28, 0, 60, 29, 76, 74, 47, 46, 43, 31, 27, 50, 77, 49, 45, 0, 29, 29, 24, 25, 24, 43, 45, 45, 0, 27, 27,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=60; c5a.xlarge=29; d3.2xlarge=76; d3.xlarge=74; i3.2xlarge=47; i3.large=46; i3.xlarge=43; m5.2xlarge=31; m5.large=27; m5.xlarge=50; m5a.2xlarge=77; m5a.large=49; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=29; r5.2xlarge=24; r5.large=25; r5.xlarge=24; r5a.2xlarge=43; r5a.large=45; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,86,RESHIFCFS,1629.279999999996,30, 0, 55, 29, 80, 72, 50, 45, 48, 25, 25, 54, 70, 45, 45, 0, 27, 30, 27, 25, 25, 46, 46, 46, 0, 30, 25,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=29; d3.2xlarge=80; d3.xlarge=72; i3.2xlarge=50; i3.large=45; i3.xlarge=48; m5.2xlarge=25; m5.large=25; m5.xlarge=54; m5a.2xlarge=70; m5a.large=45; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=30; r5.2xlarge=27; r5.large=25; r5.xlarge=25; r5a.2xlarge=46; r5a.large=46; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=25},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,normal,0.2,40,87,MINMIN,1612.2599999999968,86, 52, 56, 0, 46, 51, 51, 45, 139, 0, 0, 50, 95, 26, 0, 28, 53, 85, 0, 0, 0, 21, 45, 44, 0, 27, 0,{c5.2xlarge=86; c5.xlarge=52; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=46; d3.xlarge=51; i3.2xlarge=51; i3.large=45; i3.xlarge=139; m5.2xlarge=0; m5.large=0; m5.xlarge=50; m5a.2xlarge=95; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=53; m5zn.xlarge=85; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=21; r5a.large=45; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,MAXMIN,1610.7399999999968,84, 49, 55, 0, 53, 49, 46, 43, 144, 0, 0, 46, 91, 23, 0, 33, 58, 88, 0, 0, 0, 20, 48, 44, 0, 26, 0,{c5.2xlarge=84; c5.xlarge=49; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=49; i3.2xlarge=46; i3.large=43; i3.xlarge=144; m5.2xlarge=0; m5.large=0; m5.xlarge=46; m5a.2xlarge=91; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=58; m5zn.xlarge=88; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=20; r5a.large=48; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,MCT,1610.789999999998,87, 50, 53, 0, 53, 48, 43, 46, 142, 0, 0, 51, 98, 21, 0, 32, 53, 90, 0, 0, 0, 21, 45, 43, 0, 24, 0,{c5.2xlarge=87; c5.xlarge=50; c5a.2xlarge=53; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=48; i3.2xlarge=43; i3.large=46; i3.xlarge=142; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=98; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=53; m5zn.xlarge=90; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=21; r5a.large=45; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,ROUNDROBIN,1613.619999999997,82, 54, 53, 0, 49, 50, 44, 41, 130, 0, 0, 48, 96, 24, 0, 30, 56, 93, 0, 0, 0, 23, 46, 46, 0, 35, 0,{c5.2xlarge=82; c5.xlarge=54; c5a.2xlarge=53; c5a.xlarge=0; d3.2xlarge=49; d3.xlarge=50; i3.2xlarge=44; i3.large=41; i3.xlarge=130; m5.2xlarge=0; m5.large=0; m5.xlarge=48; m5a.2xlarge=96; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=56; m5zn.xlarge=93; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=23; r5a.large=46; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=35; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,STATIC,1640.2899999999966,88, 55, 58, 0, 53, 52, 44, 41, 138, 0, 0, 51, 85, 20, 0, 30, 58, 87, 0, 0, 0, 22, 46, 43, 0, 29, 0,{c5.2xlarge=88; c5.xlarge=55; c5a.2xlarge=58; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=52; i3.2xlarge=44; i3.large=41; i3.xlarge=138; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=85; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=58; m5zn.xlarge=87; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=22; r5a.large=46; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,NOML,1617.719999999997,87, 55, 57, 0, 53, 53, 44, 44, 134, 0, 0, 50, 97, 22, 0, 27, 52, 89, 0, 0, 0, 23, 42, 45, 0, 26, 0,{c5.2xlarge=87; c5.xlarge=55; c5a.2xlarge=57; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=53; i3.2xlarge=44; i3.large=44; i3.xlarge=134; m5.2xlarge=0; m5.large=0; m5.xlarge=50; m5a.2xlarge=97; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=52; m5zn.xlarge=89; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=23; r5a.large=42; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,CUSTOMCLUSTERNOML,1610.0199999999975,86, 50, 56, 0, 54, 53, 51, 42, 133, 0, 0, 47, 90, 20, 0, 34, 57, 86, 0, 0, 0, 24, 46, 44, 0, 27, 0,{c5.2xlarge=86; c5.xlarge=50; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=54; d3.xlarge=53; i3.2xlarge=51; i3.large=42; i3.xlarge=133; m5.2xlarge=0; m5.large=0; m5.xlarge=47; m5a.2xlarge=90; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=57; m5zn.xlarge=86; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=24; r5a.large=46; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,TEXTDISTANCE,1610.3099999999977,84, 53, 56, 0, 51, 51, 47, 40, 137, 0, 0, 55, 87, 23, 0, 29, 53, 89, 0, 0, 0, 24, 46, 48, 0, 27, 0,{c5.2xlarge=84; c5.xlarge=53; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=51; d3.xlarge=51; i3.2xlarge=47; i3.large=40; i3.xlarge=137; m5.2xlarge=0; m5.large=0; m5.xlarge=55; m5a.2xlarge=87; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=53; m5zn.xlarge=89; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=24; r5a.large=46; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,CRITICALPATH,1611.9199999999976,83, 50, 52, 0, 48, 55, 45, 41, 130, 0, 0, 54, 90, 26, 0, 34, 57, 93, 0, 0, 0, 24, 44, 44, 0, 30, 0,{c5.2xlarge=83; c5.xlarge=50; c5a.2xlarge=52; c5a.xlarge=0; d3.2xlarge=48; d3.xlarge=55; i3.2xlarge=45; i3.large=41; i3.xlarge=130; m5.2xlarge=0; m5.large=0; m5.xlarge=54; m5a.2xlarge=90; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=57; m5zn.xlarge=93; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=24; r5a.large=44; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,CRITICALPATHREVERSE,1611.3099999999977,86, 50, 49, 0, 54, 50, 49, 43, 137, 0, 0, 51, 91, 24, 0, 31, 57, 88, 0, 0, 0, 23, 44, 46, 0, 27, 0,{c5.2xlarge=86; c5.xlarge=50; c5a.2xlarge=49; c5a.xlarge=0; d3.2xlarge=54; d3.xlarge=50; i3.2xlarge=49; i3.large=43; i3.xlarge=137; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=91; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=31; m5zn.large=57; m5zn.xlarge=88; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=23; r5a.large=44; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,RESHIV2,1611.8899999999976,83, 49, 52, 0, 50, 51, 47, 43, 129, 0, 0, 54, 91, 26, 0, 34, 57, 89, 0, 0, 0, 28, 47, 42, 0, 28, 0,{c5.2xlarge=83; c5.xlarge=49; c5a.2xlarge=52; c5a.xlarge=0; d3.2xlarge=50; d3.xlarge=51; i3.2xlarge=47; i3.large=43; i3.xlarge=129; m5.2xlarge=0; m5.large=0; m5.xlarge=54; m5a.2xlarge=91; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=57; m5zn.xlarge=89; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=28; r5a.large=47; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,RESHIV3,1614.3899999999967,84, 51, 51, 0, 53, 53, 44, 49, 133, 0, 0, 51, 88, 25, 0, 36, 56, 84, 0, 0, 0, 25, 44, 47, 0, 26, 0,{c5.2xlarge=84; c5.xlarge=51; c5a.2xlarge=51; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=53; i3.2xlarge=44; i3.large=49; i3.xlarge=133; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=88; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=36; m5zn.large=56; m5zn.xlarge=84; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=25; r5a.large=44; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,RESHIMAX,1611.9599999999978,87, 51, 49, 0, 53, 49, 51, 41, 138, 0, 0, 51, 91, 22, 0, 33, 65, 83, 0, 0, 0, 24, 41, 43, 0, 28, 0,{c5.2xlarge=87; c5.xlarge=51; c5a.2xlarge=49; c5a.xlarge=0; d3.2xlarge=53; d3.xlarge=49; i3.2xlarge=51; i3.large=41; i3.xlarge=138; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=91; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=65; m5zn.xlarge=83; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=24; r5a.large=41; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,87,RESHIFCFS,1611.3099999999974,85, 50, 53, 0, 50, 51, 47, 45, 134, 0, 0, 52, 93, 24, 0, 34, 52, 87, 0, 0, 0, 21, 46, 44, 0, 32, 0,{c5.2xlarge=85; c5.xlarge=50; c5a.2xlarge=53; c5a.xlarge=0; d3.2xlarge=50; d3.xlarge=51; i3.2xlarge=47; i3.large=45; i3.xlarge=134; m5.2xlarge=0; m5.large=0; m5.xlarge=52; m5a.2xlarge=93; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=52; m5zn.xlarge=87; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=21; r5a.large=46; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=32; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,normal,0.2,40,88,MINMIN,1607.7099999999964,55, 27, 27, 26, 54, 50, 47, 21, 109, 51, 22, 0, 23, 24, 48, 27, 108, 29, 26, 68, 54, 25, 0, 21, 27, 0, 31,{c5.2xlarge=55; c5.xlarge=27; c5a.2xlarge=27; c5a.xlarge=26; d3.2xlarge=54; d3.xlarge=50; i3.2xlarge=47; i3.large=21; i3.xlarge=109; m5.2xlarge=51; m5.large=22; m5.xlarge=0; m5a.2xlarge=23; m5a.large=24; m5a.xlarge=48; m5zn.2xlarge=27; m5zn.large=108; m5zn.xlarge=29; r5.2xlarge=26; r5.large=68; r5.xlarge=54; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
methylseq,normal,0.2,40,88,MAXMIN,1604.539999999996,56, 24, 25, 26, 48, 47, 51, 20, 113, 54, 25, 0, 26, 23, 45, 28, 110, 30, 27, 74, 48, 20, 0, 22, 29, 0, 29,{c5.2xlarge=56; c5.xlarge=24; c5a.2xlarge=25; c5a.xlarge=26; d3.2xlarge=48; d3.xlarge=47; i3.2xlarge=51; i3.large=20; i3.xlarge=113; m5.2xlarge=54; m5.large=25; m5.xlarge=0; m5a.2xlarge=26; m5a.large=23; m5a.xlarge=45; m5zn.2xlarge=28; m5zn.large=110; m5zn.xlarge=30; r5.2xlarge=27; r5.large=74; r5.xlarge=48; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
methylseq,normal,0.2,40,88,MCT,1599.8799999999965,55, 23, 27, 25, 51, 50, 45, 20, 125, 52, 24, 0, 25, 20, 46, 28, 113, 27, 25, 69, 47, 23, 0, 22, 28, 0, 30,{c5.2xlarge=55; c5.xlarge=23; c5a.2xlarge=27; c5a.xlarge=25; d3.2xlarge=51; d3.xlarge=50; i3.2xlarge=45; i3.large=20; i3.xlarge=125; m5.2xlarge=52; m5.large=24; m5.xlarge=0; m5a.2xlarge=25; m5a.large=20; m5a.xlarge=46; m5zn.2xlarge=28; m5zn.large=113; m5zn.xlarge=27; r5.2xlarge=25; r5.large=69; r5.xlarge=47; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=1; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=1}
