Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.15,40,0,MINMIN,1604.4699999999978,0, 51, 82, 56, 76, 54, 21, 23, 0, 52, 21, 80, 44, 0, 44, 89, 0, 29, 0, 24, 47, 66, 64, 46, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=82; c5a.xlarge=56; d3.2xlarge=76; d3.xlarge=54; i3.2xlarge=21; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=21; m5.xlarge=80; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=47; r5a.2xlarge=66; r5a.large=64; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.15,40,118,RESHIFCFS,1595.669999999996,86, 97, 27, 0, 0, 76, 48, 0, 25, 25, 22, 54, 46, 23, 22, 57, 29, 54, 75, 24, 25, 0, 45, 62, 0, 24, 54,{c5.2xlarge=86; c5.xlarge=97; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=48; i3.large=0; i3.xlarge=25; m5.2xlarge=25; m5.large=22; m5.xlarge=54; m5a.2xlarge=46; m5a.large=23; m5a.xlarge=22; m5zn.2xlarge=57; m5zn.large=29; m5zn.xlarge=54; r5.2xlarge=75; r5.large=24; r5.xlarge=25; r5a.2xlarge=0; r5a.large=45; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,MINMIN,1613.7399999999968,61, 24, 0, 26, 0, 75, 23, 65, 44, 48, 0, 28, 69, 22, 45, 0, 108, 64, 23, 24, 51, 0, 22, 93, 32, 0, 53,{c5.2xlarge=61; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=23; i3.large=65; i3.xlarge=44; m5.2xlarge=48; m5.large=0; m5.xlarge=28; m5a.2xlarge=69; m5a.large=22; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=64; r5.2xlarge=23; r5.large=24; r5.xlarge=51; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=93; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,MAXMIN,1613.3599999999967,59, 27, 0, 29, 0, 76, 25, 71, 43, 48, 0, 26, 65, 22, 48, 0, 111, 60, 25, 26, 48, 0, 23, 87, 27, 0, 54,{c5.2xlarge=59; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=25; i3.large=71; i3.xlarge=43; m5.2xlarge=48; m5.large=0; m5.xlarge=26; m5a.2xlarge=65; m5a.large=22; m5a.xlarge=48; m5zn.2xlarge=0; m5zn.large=111; m5zn.xlarge=60; r5.2xlarge=25; r5.large=26; r5.xlarge=48; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=87; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,MCT,1610.2499999999964,57, 25, 0, 30, 0, 77, 25, 71, 46, 49, 0, 29, 66, 24, 44, 0, 111, 59, 24, 26, 49, 0, 20, 89, 28, 0, 51,{c5.2xlarge=57; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=77; i3.2xlarge=25; i3.large=71; i3.xlarge=46; m5.2xlarge=49; m5.large=0; m5.xlarge=29; m5a.2xlarge=66; m5a.large=24; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=111; m5zn.xlarge=59; r5.2xlarge=24; r5.large=26; r5.xlarge=49; r5a.2xlarge=0; r5a.large=20; r5a.xlarge=89; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=51},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,ROUNDROBIN,1612.0699999999968,56, 26, 0, 25, 0, 77, 23, 67, 46, 52, 0, 26, 72, 22, 44, 0, 110, 59, 26, 23, 51, 0, 25, 82, 27, 0, 61,{c5.2xlarge=56; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=25; d3.2xlarge=0; d3.xlarge=77; i3.2xlarge=23; i3.large=67; i3.xlarge=46; m5.2xlarge=52; m5.large=0; m5.xlarge=26; m5a.2xlarge=72; m5a.large=22; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=110; m5zn.xlarge=59; r5.2xlarge=26; r5.large=23; r5.xlarge=51; r5a.2xlarge=0; r5a.large=25; r5a.xlarge=82; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,STATIC,2853.609999999997,59, 27, 0, 28, 0, 79, 24, 69, 47, 45, 0, 28, 61, 19, 47, 0, 110, 58, 27, 25, 51, 0, 24, 84, 27, 0, 61,{c5.2xlarge=59; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=79; i3.2xlarge=24; i3.large=69; i3.xlarge=47; m5.2xlarge=45; m5.large=0; m5.xlarge=28; m5a.2xlarge=61; m5a.large=19; m5a.xlarge=47; m5zn.2xlarge=0; m5zn.large=110; m5zn.xlarge=58; r5.2xlarge=27; r5.large=25; r5.xlarge=51; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=84; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=61},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,NOML,1617.1199999999967,59, 26, 0, 28, 0, 75, 23, 67, 44, 49, 0, 27, 74, 27, 43, 0, 108, 55, 22, 31, 48, 0, 23, 87, 28, 0, 56,{c5.2xlarge=59; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=23; i3.large=67; i3.xlarge=44; m5.2xlarge=49; m5.large=0; m5.xlarge=27; m5a.2xlarge=74; m5a.large=27; m5a.xlarge=43; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=55; r5.2xlarge=22; r5.large=31; r5.xlarge=48; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=87; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,CUSTOMCLUSTERNOML,1611.289999999997,55, 26, 0, 27, 0, 75, 24, 64, 45, 56, 0, 22, 73, 24, 46, 0, 106, 61, 26, 29, 53, 0, 20, 84, 31, 0, 53,{c5.2xlarge=55; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=24; i3.large=64; i3.xlarge=45; m5.2xlarge=56; m5.large=0; m5.xlarge=22; m5a.2xlarge=73; m5a.large=24; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=106; m5zn.xlarge=61; r5.2xlarge=26; r5.large=29; r5.xlarge=53; r5a.2xlarge=0; r5a.large=20; r5a.xlarge=84; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,TEXTDISTANCE,1611.4099999999962,56, 25, 0, 28, 0, 77, 24, 69, 46, 51, 0, 27, 67, 25, 45, 0, 115, 54, 24, 25, 49, 0, 19, 92, 28, 0, 54,{c5.2xlarge=56; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=77; i3.2xlarge=24; i3.large=69; i3.xlarge=46; m5.2xlarge=51; m5.large=0; m5.xlarge=27; m5a.2xlarge=67; m5a.large=25; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=115; m5zn.xlarge=54; r5.2xlarge=24; r5.large=25; r5.xlarge=49; r5a.2xlarge=0; r5a.large=19; r5a.xlarge=92; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,CRITICALPATH,1610.979999999997,59, 25, 0, 28, 0, 75, 24, 64, 47, 50, 0, 25, 69, 23, 46, 0, 109, 61, 28, 28, 51, 0, 22, 87, 29, 0, 50,{c5.2xlarge=59; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=24; i3.large=64; i3.xlarge=47; m5.2xlarge=50; m5.large=0; m5.xlarge=25; m5a.2xlarge=69; m5a.large=23; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=109; m5zn.xlarge=61; r5.2xlarge=28; r5.large=28; r5.xlarge=51; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=87; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=50},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,CRITICALPATHREVERSE,1611.739999999997,55, 26, 0, 26, 0, 72, 26, 74, 50, 53, 0, 25, 64, 21, 42, 0, 114, 57, 26, 25, 48, 0, 21, 87, 31, 0, 57,{c5.2xlarge=55; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=72; i3.2xlarge=26; i3.large=74; i3.xlarge=50; m5.2xlarge=53; m5.large=0; m5.xlarge=25; m5a.2xlarge=64; m5a.large=21; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=114; m5zn.xlarge=57; r5.2xlarge=26; r5.large=25; r5.xlarge=48; r5a.2xlarge=0; r5a.large=21; r5a.xlarge=87; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,RESHIV2,1611.4099999999971,58, 27, 0, 26, 0, 76, 22, 68, 47, 56, 0, 26, 64, 23, 45, 0, 108, 60, 24, 27, 54, 0, 24, 83, 30, 0, 52,{c5.2xlarge=58; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=22; i3.large=68; i3.xlarge=47; m5.2xlarge=56; m5.large=0; m5.xlarge=26; m5a.2xlarge=64; m5a.large=23; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=60; r5.2xlarge=24; r5.large=27; r5.xlarge=54; r5a.2xlarge=0; r5a.large=24; r5a.xlarge=83; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,RESHIV3,1613.2399999999964,56, 25, 0, 33, 0, 78, 23, 69, 44, 48, 0, 28, 67, 22, 43, 0, 108, 60, 24, 27, 49, 0, 27, 87, 29, 0, 53,{c5.2xlarge=56; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=33; d3.2xlarge=0; d3.xlarge=78; i3.2xlarge=23; i3.large=69; i3.xlarge=44; m5.2xlarge=48; m5.large=0; m5.xlarge=28; m5a.2xlarge=67; m5a.large=22; m5a.xlarge=43; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=60; r5.2xlarge=24; r5.large=27; r5.xlarge=49; r5a.2xlarge=0; r5a.large=27; r5a.xlarge=87; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,RESHIMAX,1611.479999999997,55, 26, 0, 26, 0, 70, 24, 73, 46, 50, 0, 24, 73, 26, 43, 0, 108, 60, 24, 28, 50, 0, 23, 88, 32, 0, 51,{c5.2xlarge=55; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=70; i3.2xlarge=24; i3.large=73; i3.xlarge=46; m5.2xlarge=50; m5.large=0; m5.xlarge=24; m5a.2xlarge=73; m5a.large=26; m5a.xlarge=43; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=60; r5.2xlarge=24; r5.large=28; r5.xlarge=50; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=88; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=51},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,119,RESHIFCFS,1610.6199999999972,57, 27, 0, 29, 0, 75, 22, 62, 44, 52, 0, 26, 69, 26, 44, 0, 115, 58, 26, 26, 50, 0, 23, 84, 30, 0, 55,{c5.2xlarge=57; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=22; i3.large=62; i3.xlarge=44; m5.2xlarge=52; m5.large=0; m5.xlarge=26; m5a.2xlarge=69; m5a.large=26; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=115; m5zn.xlarge=58; r5.2xlarge=26; r5.large=26; r5.xlarge=50; r5a.2xlarge=0; r5a.large=23; r5a.xlarge=84; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
methylseq,exponential,0.15,40,120,MINMIN,1620.0199999999961,57, 0, 30, 0, 72, 53, 0, 89, 41, 97, 25, 0, 21, 64, 49, 27, 53, 95, 0, 0, 26, 46, 21, 20, 32, 28, 54,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=72; d3.xlarge=53; i3.2xlarge=0; i3.large=89; i3.xlarge=41; m5.2xlarge=97; m5.large=25; m5.xlarge=0; m5a.2xlarge=21; m5a.large=64; m5a.xlarge=49; m5zn.2xlarge=27; m5zn.large=53; m5zn.xlarge=95; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=46; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=32; z1d.large=28; z1d.xlarge=54},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,120,MAXMIN,1604.8499999999958,55, 0, 24, 0, 76, 50, 0, 90, 48, 106, 24, 0, 21, 69, 50, 27, 54, 82, 0, 0, 24, 47, 20, 22, 31, 25, 55,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=76; d3.xlarge=50; i3.2xlarge=0; i3.large=90; i3.xlarge=48; m5.2xlarge=106; m5.large=24; m5.xlarge=0; m5a.2xlarge=21; m5a.large=69; m5a.xlarge=50; m5zn.2xlarge=27; m5zn.large=54; m5zn.xlarge=82; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=47; r5a.large=20; r5a.xlarge=22; z1d.2xlarge=31; z1d.large=25; z1d.xlarge=55},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,120,MCT,1604.3099999999963,55, 0, 27, 0, 77, 50, 0, 87, 45, 103, 24, 0, 24, 75, 49, 25, 56, 86, 0, 0, 26, 42, 21, 20, 32, 24, 52,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=77; d3.xlarge=50; i3.2xlarge=0; i3.large=87; i3.xlarge=45; m5.2xlarge=103; m5.large=24; m5.xlarge=0; m5a.2xlarge=24; m5a.large=75; m5a.xlarge=49; m5zn.2xlarge=25; m5zn.large=56; m5zn.xlarge=86; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=42; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=32; z1d.large=24; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.15,40,120,ROUNDROBIN,1627.9899999999957,54, 0, 23, 0, 77, 49, 0, 90, 50, 95, 26, 0, 22, 73, 46, 26, 57, 81, 0, 0, 26, 47, 22, 23, 28, 24, 61,{c5.2xlarge=54; c5.xlarge=0; c5a.2xlarge=23; c5a.xlarge=0; d3.2xlarge=77; d3.xlarge=49; i3.2xlarge=0; i3.large=90; i3.xlarge=50; m5.2xlarge=95; m5.large=26; m5.xlarge=0; m5a.2xlarge=22; m5a.large=73; m5a.xlarge=46; m5zn.2xlarge=26; m5zn.large=57; m5zn.xlarge=81; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=47; r5a.large=22; r5a.xlarge=23; z1d.2xlarge=28; z1d.large=24; z1d.xlarge=61},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
