Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.1,40,0,MINMIN,1609.9499999999982,0, 49, 84, 53, 73, 51, 22, 26, 0, 51, 25, 75, 51, 0, 46, 83, 0, 26, 0, 24, 53, 68, 66, 46, 0, 0, 28,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=84; c5a.xlarge=53; d3.2xlarge=73; d3.xlarge=51; i3.2xlarge=22; i3.large=26; i3.xlarge=0; m5.2xlarge=51; m5.large=25; m5.xlarge=75; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=0; r5.large=24; r5.xlarge=53; r5a.2xlarge=68; r5a.large=66; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,MCT,1607.3299999999974,0, 0, 57, 52, 24, 52, 21, 0, 20, 50, 53, 0, 25, 96, 45, 61, 81, 0, 23, 24, 26, 51, 91, 42, 26, 55, 25,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=52; d3.2xlarge=24; d3.xlarge=52; i3.2xlarge=21; i3.large=0; i3.xlarge=20; m5.2xlarge=50; m5.large=53; m5.xlarge=0; m5a.2xlarge=25; m5a.large=96; m5a.xlarge=45; m5zn.2xlarge=61; m5zn.large=81; m5zn.xlarge=0; r5.2xlarge=23; r5.large=24; r5.xlarge=26; r5a.2xlarge=51; r5a.large=91; r5a.xlarge=42; z1d.2xlarge=26; z1d.large=55; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,ROUNDROBIN,1616.1499999999967,0, 0, 55, 54, 34, 45, 23, 0, 19, 50, 49, 0, 26, 89, 49, 56, 81, 0, 25, 24, 25, 49, 93, 46, 30, 52, 26,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=54; d3.2xlarge=34; d3.xlarge=45; i3.2xlarge=23; i3.large=0; i3.xlarge=19; m5.2xlarge=50; m5.large=49; m5.xlarge=0; m5a.2xlarge=26; m5a.large=89; m5a.xlarge=49; m5zn.2xlarge=56; m5zn.large=81; m5zn.xlarge=0; r5.2xlarge=25; r5.large=24; r5.xlarge=25; r5a.2xlarge=49; r5a.large=93; r5a.xlarge=46; z1d.2xlarge=30; z1d.large=52; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,STATIC,1678.6099999999963,0, 0, 55, 52, 30, 54, 23, 0, 24, 52, 48, 0, 22, 90, 43, 61, 80, 0, 25, 27, 25, 42, 91, 43, 27, 59, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=52; d3.2xlarge=30; d3.xlarge=54; i3.2xlarge=23; i3.large=0; i3.xlarge=24; m5.2xlarge=52; m5.large=48; m5.xlarge=0; m5a.2xlarge=22; m5a.large=90; m5a.xlarge=43; m5zn.2xlarge=61; m5zn.large=80; m5zn.xlarge=0; r5.2xlarge=25; r5.large=27; r5.xlarge=25; r5a.2xlarge=42; r5a.large=91; r5a.xlarge=43; z1d.2xlarge=27; z1d.large=59; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,NOML,1614.7499999999977,0, 0, 56, 52, 27, 52, 25, 0, 22, 53, 49, 0, 24, 98, 41, 57, 84, 0, 25, 24, 25, 46, 83, 50, 31, 49, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=52; d3.2xlarge=27; d3.xlarge=52; i3.2xlarge=25; i3.large=0; i3.xlarge=22; m5.2xlarge=53; m5.large=49; m5.xlarge=0; m5a.2xlarge=24; m5a.large=98; m5a.xlarge=41; m5zn.2xlarge=57; m5zn.large=84; m5zn.xlarge=0; r5.2xlarge=25; r5.large=24; r5.xlarge=25; r5a.2xlarge=46; r5a.large=83; r5a.xlarge=50; z1d.2xlarge=31; z1d.large=49; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,CUSTOMCLUSTERNOML,1606.6599999999967,0, 0, 56, 53, 27, 49, 22, 0, 25, 56, 55, 0, 25, 88, 44, 58, 84, 0, 25, 24, 25, 47, 82, 46, 31, 50, 28,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=53; d3.2xlarge=27; d3.xlarge=49; i3.2xlarge=22; i3.large=0; i3.xlarge=25; m5.2xlarge=56; m5.large=55; m5.xlarge=0; m5a.2xlarge=25; m5a.large=88; m5a.xlarge=44; m5zn.2xlarge=58; m5zn.large=84; m5zn.xlarge=0; r5.2xlarge=25; r5.large=24; r5.xlarge=25; r5a.2xlarge=47; r5a.large=82; r5a.xlarge=46; z1d.2xlarge=31; z1d.large=50; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,TEXTDISTANCE,1606.5199999999968,0, 0, 56, 54, 27, 51, 25, 0, 23, 48, 48, 0, 23, 90, 45, 60, 85, 0, 25, 26, 27, 51, 87, 48, 26, 48, 27,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=54; d3.2xlarge=27; d3.xlarge=51; i3.2xlarge=25; i3.large=0; i3.xlarge=23; m5.2xlarge=48; m5.large=48; m5.xlarge=0; m5a.2xlarge=23; m5a.large=90; m5a.xlarge=45; m5zn.2xlarge=60; m5zn.large=85; m5zn.xlarge=0; r5.2xlarge=25; r5.large=26; r5.xlarge=27; r5a.2xlarge=51; r5a.large=87; r5a.xlarge=48; z1d.2xlarge=26; z1d.large=48; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,CRITICALPATH,1608.2899999999966,0, 0, 58, 54, 28, 51, 22, 0, 20, 58, 51, 0, 23, 92, 41, 61, 87, 0, 24, 24, 28, 42, 86, 43, 27, 54, 26,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=58; c5a.xlarge=54; d3.2xlarge=28; d3.xlarge=51; i3.2xlarge=22; i3.large=0; i3.xlarge=20; m5.2xlarge=58; m5.large=51; m5.xlarge=0; m5a.2xlarge=23; m5a.large=92; m5a.xlarge=41; m5zn.2xlarge=61; m5zn.large=87; m5zn.xlarge=0; r5.2xlarge=24; r5.large=24; r5.xlarge=28; r5a.2xlarge=42; r5a.large=86; r5a.xlarge=43; z1d.2xlarge=27; z1d.large=54; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,CRITICALPATHREVERSE,1608.2199999999966,0, 0, 57, 50, 26, 50, 22, 0, 25, 53, 48, 0, 22, 90, 47, 63, 84, 0, 22, 26, 28, 48, 85, 43, 31, 54, 26,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=50; d3.2xlarge=26; d3.xlarge=50; i3.2xlarge=22; i3.large=0; i3.xlarge=25; m5.2xlarge=53; m5.large=48; m5.xlarge=0; m5a.2xlarge=22; m5a.large=90; m5a.xlarge=47; m5zn.2xlarge=63; m5zn.large=84; m5zn.xlarge=0; r5.2xlarge=22; r5.large=26; r5.xlarge=28; r5a.2xlarge=48; r5a.large=85; r5a.xlarge=43; z1d.2xlarge=31; z1d.large=54; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,RESHIV2,1607.7099999999966,0, 0, 54, 57, 27, 48, 23, 0, 23, 53, 54, 0, 23, 88, 48, 62, 83, 0, 25, 26, 24, 45, 87, 44, 28, 53, 25,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=57; d3.2xlarge=27; d3.xlarge=48; i3.2xlarge=23; i3.large=0; i3.xlarge=23; m5.2xlarge=53; m5.large=54; m5.xlarge=0; m5a.2xlarge=23; m5a.large=88; m5a.xlarge=48; m5zn.2xlarge=62; m5zn.large=83; m5zn.xlarge=0; r5.2xlarge=25; r5.large=26; r5.xlarge=24; r5a.2xlarge=45; r5a.large=87; r5a.xlarge=44; z1d.2xlarge=28; z1d.large=53; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,RESHIV3,1609.8599999999976,0, 0, 51, 58, 25, 51, 22, 0, 23, 50, 54, 0, 22, 90, 48, 62, 81, 0, 29, 30, 24, 42, 91, 43, 29, 49, 26,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=51; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=51; i3.2xlarge=22; i3.large=0; i3.xlarge=23; m5.2xlarge=50; m5.large=54; m5.xlarge=0; m5a.2xlarge=22; m5a.large=90; m5a.xlarge=48; m5zn.2xlarge=62; m5zn.large=81; m5zn.xlarge=0; r5.2xlarge=29; r5.large=30; r5.xlarge=24; r5a.2xlarge=42; r5a.large=91; r5a.xlarge=43; z1d.2xlarge=29; z1d.large=49; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,RESHIMAX,1608.4499999999966,0, 0, 55, 52, 27, 49, 23, 0, 22, 50, 51, 0, 24, 89, 49, 61, 83, 0, 24, 24, 26, 49, 88, 42, 30, 56, 26,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=52; d3.2xlarge=27; d3.xlarge=49; i3.2xlarge=23; i3.large=0; i3.xlarge=22; m5.2xlarge=50; m5.large=51; m5.xlarge=0; m5a.2xlarge=24; m5a.large=89; m5a.xlarge=49; m5zn.2xlarge=61; m5zn.large=83; m5zn.xlarge=0; r5.2xlarge=24; r5.large=24; r5.xlarge=26; r5a.2xlarge=49; r5a.large=88; r5a.xlarge=42; z1d.2xlarge=30; z1d.large=56; z1d.xlarge=26},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,105,RESHIFCFS,1608.2799999999966,0, 0, 59, 55, 26, 51, 22, 0, 22, 53, 50, 0, 22, 93, 51, 61, 80, 0, 26, 24, 24, 46, 86, 43, 27, 50, 29,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=59; c5a.xlarge=55; d3.2xlarge=26; d3.xlarge=51; i3.2xlarge=22; i3.large=0; i3.xlarge=22; m5.2xlarge=53; m5.large=50; m5.xlarge=0; m5a.2xlarge=22; m5a.large=93; m5a.xlarge=51; m5zn.2xlarge=61; m5zn.large=80; m5zn.xlarge=0; r5.2xlarge=26; r5.large=24; r5.xlarge=24; r5a.2xlarge=46; r5a.large=86; r5a.xlarge=43; z1d.2xlarge=27; z1d.large=50; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.1,40,106,MINMIN,1621.2599999999977,109, 53, 26, 109, 52, 0, 0, 21, 21, 77, 0, 70, 71, 44, 45, 28, 112, 0, 24, 45, 0, 22, 0, 44, 27, 0, 0,{c5.2xlarge=109; c5.xlarge=53; c5a.2xlarge=26; c5a.xlarge=109; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=21; i3.xlarge=21; m5.2xlarge=77; m5.large=0; m5.xlarge=70; m5a.2xlarge=71; m5a.large=44; m5a.xlarge=45; m5zn.2xlarge=28; m5zn.large=112; m5zn.xlarge=0; r5.2xlarge=24; r5.large=45; r5.xlarge=0; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=44; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.1,40,106,MAXMIN,1597.5899999999972,108, 50, 24, 110, 54, 0, 0, 22, 24, 74, 0, 74, 65, 51, 42, 28, 108, 0, 24, 47, 0, 22, 0, 44, 29, 0, 0,{c5.2xlarge=108; c5.xlarge=50; c5a.2xlarge=24; c5a.xlarge=110; d3.2xlarge=54; d3.xlarge=0; i3.2xlarge=0; i3.large=22; i3.xlarge=24; m5.2xlarge=74; m5.large=0; m5.xlarge=74; m5a.2xlarge=65; m5a.large=51; m5a.xlarge=42; m5zn.2xlarge=28; m5zn.large=108; m5zn.xlarge=0; r5.2xlarge=24; r5.large=47; r5.xlarge=0; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=44; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.1,40,106,MCT,1595.3199999999983,110, 50, 24, 100, 55, 0, 0, 23, 22, 73, 0, 70, 71, 48, 45, 29, 115, 0, 26, 48, 0, 24, 0, 39, 28, 0, 0,{c5.2xlarge=110; c5.xlarge=50; c5a.2xlarge=24; c5a.xlarge=100; d3.2xlarge=55; d3.xlarge=0; i3.2xlarge=0; i3.large=23; i3.xlarge=22; m5.2xlarge=73; m5.large=0; m5.xlarge=70; m5a.2xlarge=71; m5a.large=48; m5a.xlarge=45; m5zn.2xlarge=29; m5zn.large=115; m5zn.xlarge=0; r5.2xlarge=26; r5.large=48; r5.xlarge=0; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=39; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.1,40,106,ROUNDROBIN,1616.8699999999974,108, 51, 26, 108, 47, 0, 0, 23, 21, 75, 0, 74, 72, 46, 47, 26, 109, 0, 28, 43, 0, 22, 0, 48, 26, 0, 0,{c5.2xlarge=108; c5.xlarge=51; c5a.2xlarge=26; c5a.xlarge=108; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=23; i3.xlarge=21; m5.2xlarge=75; m5.large=0; m5.xlarge=74; m5a.2xlarge=72; m5a.large=46; m5a.xlarge=47; m5zn.2xlarge=26; m5zn.large=109; m5zn.xlarge=0; r5.2xlarge=28; r5.large=43; r5.xlarge=0; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=48; z1d.2xlarge=26; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.1,40,106,STATIC,1700.7599999999977,112, 52, 28, 104, 51, 0, 0, 21, 21, 75, 0, 79, 69, 43, 44, 30, 112, 0, 25, 44, 0, 21, 0, 43, 26, 0, 0,{c5.2xlarge=112; c5.xlarge=52; c5a.2xlarge=28; c5a.xlarge=104; d3.2xlarge=51; d3.xlarge=0; i3.2xlarge=0; i3.large=21; i3.xlarge=21; m5.2xlarge=75; m5.large=0; m5.xlarge=79; m5a.2xlarge=69; m5a.large=43; m5a.xlarge=44; m5zn.2xlarge=30; m5zn.large=112; m5zn.xlarge=0; r5.2xlarge=25; r5.large=44; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=43; z1d.2xlarge=26; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.1,40,106,NOML,1601.619999999998,108, 52, 27, 102, 52, 0, 0, 23, 24, 81, 0, 77, 66, 45, 42, 28, 108, 0, 28, 43, 0, 20, 0, 45, 29, 0, 0,{c5.2xlarge=108; c5.xlarge=52; c5a.2xlarge=27; c5a.xlarge=102; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=23; i3.xlarge=24; m5.2xlarge=81; m5.large=0; m5.xlarge=77; m5a.2xlarge=66; m5a.large=45; m5a.xlarge=42; m5zn.2xlarge=28; m5zn.large=108; m5zn.xlarge=0; r5.2xlarge=28; r5.large=43; r5.xlarge=0; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=45; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
methylseq,exponential,0.1,40,106,CUSTOMCLUSTERNOML,1594.149999999998,109, 45, 26, 105, 57, 0, 0, 24, 26, 77, 0, 78, 73, 42, 44, 28, 105, 0, 23, 48, 0, 21, 0, 41, 28, 0, 0,{c5.2xlarge=109; c5.xlarge=45; c5a.2xlarge=26; c5a.xlarge=105; d3.2xlarge=57; d3.xlarge=0; i3.2xlarge=0; i3.large=24; i3.xlarge=26; m5.2xlarge=77; m5.large=0; m5.xlarge=78; m5a.2xlarge=73; m5a.large=42; m5a.xlarge=44; m5zn.2xlarge=28; m5zn.large=105; m5zn.xlarge=0; r5.2xlarge=23; r5.large=48; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0}
