Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.0,40,0,MINMIN,1599.7699999999975,0, 49, 82, 54, 75, 50, 24, 23, 0, 52, 25, 72, 48, 0, 47, 89, 0, 29, 0, 24, 50, 63, 72, 47, 0, 0, 25,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=82; c5a.xlarge=54; d3.2xlarge=75; d3.xlarge=50; i3.2xlarge=24; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=72; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=63; r5a.large=72; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,94,NOML,1614.7199999999957,31, 25, 0, 0, 27, 75, 26, 0, 25, 106, 23, 48, 45, 54, 0, 57, 26, 27, 76, 45, 75, 69, 66, 47, 0, 27, 0,{c5.2xlarge=31; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=75; i3.2xlarge=26; i3.large=0; i3.xlarge=25; m5.2xlarge=106; m5.large=23; m5.xlarge=48; m5a.2xlarge=45; m5a.large=54; m5a.xlarge=0; m5zn.2xlarge=57; m5zn.large=26; m5zn.xlarge=27; r5.2xlarge=76; r5.large=45; r5.xlarge=75; r5a.2xlarge=69; r5a.large=66; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,CUSTOMCLUSTERNOML,1606.4799999999964,28, 27, 0, 0, 29, 74, 25, 0, 22, 105, 23, 51, 46, 48, 0, 59, 29, 29, 80, 50, 76, 68, 61, 46, 0, 24, 0,{c5.2xlarge=28; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=29; d3.xlarge=74; i3.2xlarge=25; i3.large=0; i3.xlarge=22; m5.2xlarge=105; m5.large=23; m5.xlarge=51; m5a.2xlarge=46; m5a.large=48; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=29; m5zn.xlarge=29; r5.2xlarge=80; r5.large=50; r5.xlarge=76; r5a.2xlarge=68; r5a.large=61; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,TEXTDISTANCE,1607.1899999999962,25, 26, 0, 0, 28, 75, 28, 0, 24, 100, 26, 51, 51, 51, 0, 52, 28, 29, 78, 50, 72, 67, 67, 44, 0, 28, 0,{c5.2xlarge=25; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=28; d3.xlarge=75; i3.2xlarge=28; i3.large=0; i3.xlarge=24; m5.2xlarge=100; m5.large=26; m5.xlarge=51; m5a.2xlarge=51; m5a.large=51; m5a.xlarge=0; m5zn.2xlarge=52; m5zn.large=28; m5zn.xlarge=29; r5.2xlarge=78; r5.large=50; r5.xlarge=72; r5a.2xlarge=67; r5a.large=67; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,CRITICALPATH,1607.8399999999963,32, 24, 0, 0, 27, 71, 23, 0, 23, 104, 25, 54, 49, 48, 0, 61, 29, 28, 75, 47, 75, 71, 66, 43, 0, 25, 0,{c5.2xlarge=32; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=71; i3.2xlarge=23; i3.large=0; i3.xlarge=23; m5.2xlarge=104; m5.large=25; m5.xlarge=54; m5a.2xlarge=49; m5a.large=48; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=75; r5.large=47; r5.xlarge=75; r5a.2xlarge=71; r5a.large=66; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,CRITICALPATHREVERSE,1607.8299999999963,30, 24, 0, 0, 24, 73, 26, 0, 21, 106, 25, 48, 47, 50, 0, 64, 27, 29, 78, 46, 71, 69, 68, 47, 0, 27, 0,{c5.2xlarge=30; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=73; i3.2xlarge=26; i3.large=0; i3.xlarge=21; m5.2xlarge=106; m5.large=25; m5.xlarge=48; m5a.2xlarge=47; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=64; m5zn.large=27; m5zn.xlarge=29; r5.2xlarge=78; r5.large=46; r5.xlarge=71; r5a.2xlarge=69; r5a.large=68; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,RESHIV2,1608.4199999999962,28, 24, 0, 0, 29, 71, 27, 0, 25, 104, 26, 51, 42, 51, 0, 62, 27, 29, 78, 44, 79, 68, 68, 41, 0, 26, 0,{c5.2xlarge=28; c5.xlarge=24; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=29; d3.xlarge=71; i3.2xlarge=27; i3.large=0; i3.xlarge=25; m5.2xlarge=104; m5.large=26; m5.xlarge=51; m5a.2xlarge=42; m5a.large=51; m5a.xlarge=0; m5zn.2xlarge=62; m5zn.large=27; m5zn.xlarge=29; r5.2xlarge=78; r5.large=44; r5.xlarge=79; r5a.2xlarge=68; r5a.large=68; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,RESHIV3,1609.579999999996,28, 29, 0, 0, 25, 77, 30, 0, 21, 102, 25, 52, 47, 48, 0, 62, 28, 26, 71, 46, 74, 67, 67, 44, 0, 31, 0,{c5.2xlarge=28; c5.xlarge=29; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=77; i3.2xlarge=30; i3.large=0; i3.xlarge=21; m5.2xlarge=102; m5.large=25; m5.xlarge=52; m5a.2xlarge=47; m5a.large=48; m5a.xlarge=0; m5zn.2xlarge=62; m5zn.large=28; m5zn.xlarge=26; r5.2xlarge=71; r5.large=46; r5.xlarge=74; r5a.2xlarge=67; r5a.large=67; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=31; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,RESHIMAX,1608.2699999999963,27, 27, 0, 0, 25, 73, 21, 0, 27, 108, 25, 47, 50, 46, 0, 60, 29, 31, 77, 46, 73, 69, 68, 44, 0, 27, 0,{c5.2xlarge=27; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=73; i3.2xlarge=21; i3.large=0; i3.xlarge=27; m5.2xlarge=108; m5.large=25; m5.xlarge=47; m5a.2xlarge=50; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=29; m5zn.xlarge=31; r5.2xlarge=77; r5.large=46; r5.xlarge=73; r5a.2xlarge=69; r5a.large=68; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,94,RESHIFCFS,1608.7299999999964,30, 26, 0, 0, 28, 76, 27, 0, 24, 98, 25, 48, 45, 52, 0, 61, 27, 31, 76, 47, 71, 69, 65, 48, 0, 26, 0,{c5.2xlarge=30; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=28; d3.xlarge=76; i3.2xlarge=27; i3.large=0; i3.xlarge=24; m5.2xlarge=98; m5.large=25; m5.xlarge=48; m5a.2xlarge=45; m5a.large=52; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=27; m5zn.xlarge=31; r5.2xlarge=76; r5.large=47; r5.xlarge=71; r5a.2xlarge=69; r5a.large=65; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=4; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,95,MINMIN,1604.7799999999975,0, 51, 0, 27, 52, 25, 0, 64, 27, 0, 0, 25, 26, 90, 95, 89, 54, 112, 0, 0, 24, 65, 0, 68, 26, 51, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=52; d3.xlarge=25; i3.2xlarge=0; i3.large=64; i3.xlarge=27; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=26; m5a.large=90; m5a.xlarge=95; m5zn.2xlarge=89; m5zn.large=54; m5zn.xlarge=112; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=65; r5a.large=0; r5a.xlarge=68; z1d.2xlarge=26; z1d.large=51; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,MAXMIN,1603.8699999999972,0, 50, 0, 28, 51, 25, 0, 64, 26, 0, 0, 25, 25, 94, 87, 90, 55, 112, 0, 0, 24, 67, 0, 70, 26, 52, 29,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=51; d3.xlarge=25; i3.2xlarge=0; i3.large=64; i3.xlarge=26; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=25; m5a.large=94; m5a.xlarge=87; m5zn.2xlarge=90; m5zn.large=55; m5zn.xlarge=112; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=67; r5a.large=0; r5a.xlarge=70; z1d.2xlarge=26; z1d.large=52; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,MCT,1604.7799999999975,0, 51, 0, 29, 52, 25, 0, 64, 27, 0, 0, 25, 26, 90, 93, 89, 54, 112, 0, 0, 24, 65, 0, 68, 26, 51, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=52; d3.xlarge=25; i3.2xlarge=0; i3.large=64; i3.xlarge=27; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=26; m5a.large=90; m5a.xlarge=93; m5zn.2xlarge=89; m5zn.large=54; m5zn.xlarge=112; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=65; r5a.large=0; r5a.xlarge=68; z1d.2xlarge=26; z1d.large=51; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,ROUNDROBIN,1632.8499999999972,0, 49, 0, 27, 58, 27, 0, 65, 30, 0, 0, 24, 25, 85, 92, 83, 57, 112, 0, 0, 26, 65, 0, 64, 28, 53, 30,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=58; d3.xlarge=27; i3.2xlarge=0; i3.large=65; i3.xlarge=30; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=25; m5a.large=85; m5a.xlarge=92; m5zn.2xlarge=83; m5zn.large=57; m5zn.xlarge=112; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=65; r5a.large=0; r5a.xlarge=64; z1d.2xlarge=28; z1d.large=53; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,STATIC,1628.489999999997,0, 50, 0, 27, 53, 29, 0, 65, 31, 0, 0, 29, 20, 82, 83, 96, 58, 116, 0, 0, 27, 64, 0, 60, 27, 52, 31,{c5.2xlarge=0; c5.xlarge=50; c5a.2xlarge=0; c5a.xlarge=27; d3.2xlarge=53; d3.xlarge=29; i3.2xlarge=0; i3.large=65; i3.xlarge=31; m5.2xlarge=0; m5.large=0; m5.xlarge=29; m5a.2xlarge=20; m5a.large=82; m5a.xlarge=83; m5zn.2xlarge=96; m5zn.large=58; m5zn.xlarge=116; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=64; r5a.large=0; r5a.xlarge=60; z1d.2xlarge=27; z1d.large=52; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,NOML,1613.2099999999973,0, 53, 0, 28, 46, 26, 0, 62, 21, 0, 0, 25, 26, 93, 89, 90, 56, 110, 0, 0, 28, 69, 0, 67, 28, 55, 28,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=46; d3.xlarge=26; i3.2xlarge=0; i3.large=62; i3.xlarge=21; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=26; m5a.large=93; m5a.xlarge=89; m5zn.2xlarge=90; m5zn.large=56; m5zn.xlarge=110; r5.2xlarge=0; r5.large=0; r5.xlarge=28; r5a.2xlarge=69; r5a.large=0; r5a.xlarge=67; z1d.2xlarge=28; z1d.large=55; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,CUSTOMCLUSTERNOML,1604.8899999999971,0, 48, 0, 26, 53, 24, 0, 62, 25, 0, 0, 28, 27, 88, 92, 92, 59, 112, 0, 0, 24, 65, 0, 65, 30, 52, 28,{c5.2xlarge=0; c5.xlarge=48; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=53; d3.xlarge=24; i3.2xlarge=0; i3.large=62; i3.xlarge=25; m5.2xlarge=0; m5.large=0; m5.xlarge=28; m5a.2xlarge=27; m5a.large=88; m5a.xlarge=92; m5zn.2xlarge=92; m5zn.large=59; m5zn.xlarge=112; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=65; r5a.large=0; r5a.xlarge=65; z1d.2xlarge=30; z1d.large=52; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,TEXTDISTANCE,1604.739999999997,0, 51, 0, 24, 56, 24, 0, 65, 26, 0, 0, 26, 22, 91, 95, 88, 58, 110, 0, 0, 24, 67, 0, 64, 30, 51, 28,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=0; c5a.xlarge=24; d3.2xlarge=56; d3.xlarge=24; i3.2xlarge=0; i3.large=65; i3.xlarge=26; m5.2xlarge=0; m5.large=0; m5.xlarge=26; m5a.2xlarge=22; m5a.large=91; m5a.xlarge=95; m5zn.2xlarge=88; m5zn.large=58; m5zn.xlarge=110; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=67; r5a.large=0; r5a.xlarge=64; z1d.2xlarge=30; z1d.large=51; z1d.xlarge=28},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,CRITICALPATH,1605.2599999999975,0, 58, 0, 26, 52, 26, 0, 64, 22, 0, 0, 25, 22, 91, 90, 91, 57, 110, 0, 0, 24, 73, 0, 63, 26, 53, 27,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=52; d3.xlarge=26; i3.2xlarge=0; i3.large=64; i3.xlarge=22; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=22; m5a.large=91; m5a.xlarge=90; m5zn.2xlarge=91; m5zn.large=57; m5zn.xlarge=110; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=73; r5a.large=0; r5a.xlarge=63; z1d.2xlarge=26; z1d.large=53; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.0,40,95,CRITICALPATHREVERSE,1606.4399999999973,0, 54, 0, 26, 51, 24, 0, 73, 24, 0, 0, 25, 21, 92, 87, 92, 53, 111, 0, 0, 26, 67, 0, 66, 27, 54, 27,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=51; d3.xlarge=24; i3.2xlarge=0; i3.large=73; i3.xlarge=24; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=21; m5a.large=92; m5a.xlarge=87; m5zn.2xlarge=92; m5zn.large=53; m5zn.xlarge=111; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=67; r5a.large=0; r5a.xlarge=66; z1d.2xlarge=27; z1d.large=54; z1d.xlarge=27},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
